id_tempo,id_unidade_orc,id_origem,id_especie,id_desdobramento_1,id_desdobramento_2,id_desdobramento_3,id_tipo,id_item,id_subitem,id_fonte,cd_fonte,cd_classificacao_rec,ano_particao,vr_efetivado
2240,3718,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,11721.03
2240,3814,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,806.19
2247,3884,120,76,64,41,659,697,4991,3088,136,77,1122021103000.0,2019,7420850.79
2238,3777,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,19.830000000000002
2238,3814,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2018,10140.0
2248,3937,10,145,173,147,284,170,2750,1796,4,23,1718016101003.0,2019,7202497.09
2248,3835,6,207,20,394,553,302,4195,554,25,60,1310011201002.0,2019,6.88
2248,3898,6,207,20,90,559,862,3874,1330,25,60,1310021101001.0,2019,14736.34
2248,3918,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,185.24
2248,3876,7,8,140,291,430,435,3784,449,25,60,1400001102999.0,2019,690.0
2248,3909,8,11,15,28,31,1191,4707,2684,25,60,1500001101002.0,2019,81.0
2248,3918,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,1742.8700000000001
2248,3937,120,76,2,266,506,7,3434,755,76,27,1121011201004.0,2019,1422544.6600000001
2248,3937,11,168,154,165,607,946,4268,267,76,27,1922991199000.0,2019,893.0
2248,3937,120,76,64,111,205,1327,4661,764,133,29,1122011201004.0,2019,761.76
2248,3861,112,132,23,66,214,627,2552,791,77,42,7210041106000.0,2019,15940338.06
2239,3769,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2018,32.0
2239,3746,135,120,47,13,16,634,4687,804,25,60,7610011124000.0,2018,131738.85
2242,3801,6,191,118,91,60,1440,4806,1705,6,85,1321001101000.0,2018,1194140.4
2247,3937,120,44,124,64,209,213,4372,2631,73,10,1118012301000.0,2019,5187189.25
2247,3914,11,168,154,165,607,946,4852,2863,73,10,1922991101000.0,2019,44931.74
2247,3937,120,44,124,64,209,400,3743,1895,54,20,1118012202000.0,2019,10746249.5
2247,3937,120,44,124,64,209,212,2530,1542,4,23,1118012103000.0,2019,77609475.97
2247,3861,86,196,106,273,517,415,3141,2286,47,58,7990011101006.0,2019,5104547.92
2247,3861,86,196,106,273,517,415,3141,42,47,58,7990011101007.0,2019,1031786.2
2247,3884,6,207,20,90,559,862,3874,1330,25,60,1310021101001.0,2019,27505.5
2238,3719,141,193,94,312,174,346,3034,1046,25,60,1690991101000.0,2018,97994.74
2238,3784,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,126.0
2238,3743,11,168,146,257,278,733,5003,3111,25,60,1923991101000.0,2018,293525.34
2238,3809,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,28827.86
2239,3781,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2018,589359.06
2239,3757,11,168,154,165,607,946,4268,267,320,26,1922991199000.0,2018,27359.600000000002
2239,3781,120,76,2,266,506,790,2834,1174,76,27,1121011101002.0,2018,855352.09
2239,3781,120,76,2,266,506,598,3727,761,76,27,1121011401001.0,2018,0.0
2239,3781,6,191,118,91,60,1440,4806,1705,75,31,1321001101000.0,2018,5563.95
2239,3781,15,2,21,220,812,1319,4636,2593,3,40,2300071199000.0,2018,452557.92
2246,3918,141,206,17,154,189,575,4328,354,25,60,1610031199000.0,2019,122422.49
2246,3873,141,158,91,47,70,534,2720,2860,25,60,1630011199000.0,2019,0.0
2246,3931,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2019,0.0
2246,3890,11,131,96,105,396,370,4624,2580,25,60,1910041102000.0,2019,711126.4500000001
2246,3888,11,168,63,419,306,202,2810,2235,25,60,1921991101999.0,2019,199.6
2238,3781,120,44,124,169,113,217,2829,407,73,10,1118021301001.0,2018,19602490.68
2238,3781,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,34013218.5
2238,3723,11,168,154,165,607,946,3328,2872,29,21,1922991105000.0,2018,134146.3
2238,3823,11,131,96,413,802,183,4901,335,78,82,1910011103003.0,2018,0.0
2238,3801,6,191,118,91,60,1440,4806,1705,10,87,1321001101000.0,2018,69957.02
2239,3781,10,145,173,147,682,351,3044,1053,73,10,1718011101001.0,2018,189858508.83
2239,3781,11,131,96,418,497,1317,4634,2225,73,10,1910091101000.0,2018,96353.43000000001
2239,3752,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2018,11185573.5
2239,3823,120,44,124,64,209,400,2826,769,4,23,1118012203000.0,2018,0.0
2239,3773,112,132,23,176,521,419,4080,427,40,49,7210991101001.0,2018,21943005.12
2239,3732,6,191,118,91,60,1440,4806,1705,89,51,1321001101000.0,2018,2551.9
2239,3732,120,76,64,111,205,1140,2961,1687,25,60,1122011310000.0,2018,104959.75
2239,3773,137,22,14,26,431,322,2976,1718,25,60,1210991102011.0,2018,33126.29
2240,3807,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,17184.33
2240,3737,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,497156.9
2240,3767,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,0.0
2240,3769,141,206,17,343,639,1005,2612,122,25,60,1610011127000.0,2018,12264.0
2240,3787,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,1389.13
2241,3814,141,206,17,343,639,1005,2935,3070,25,60,1610011123002.0,2018,1085911.83
2241,3717,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,568164.34
2241,3718,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2018,7037145.56
2241,3801,11,168,154,165,607,946,4268,267,64,37,1922991199000.0,2018,25587.18
2239,3781,114,211,107,383,122,971,4075,1189,4,23,9118012303000.0,2018,-1174665.95
2241,3814,10,194,41,1,501,592,3641,2156,96,70,1738109102001.0,2018,60000.0
2241,3814,120,76,64,111,205,593,3883,946,136,77,1122011402000.0,2018,5744.62
2236,3757,120,76,2,377,308,10,4044,395,85,52,1121041103000.0,2018,17972.760000000002
2236,3732,120,76,64,111,205,1327,4661,1156,25,60,1122011201006.0,2018,7971.13
2236,3760,137,22,14,26,431,322,4815,2437,25,60,1210991105002.0,2018,183565.65
2236,3775,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,11777.45
2246,3909,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2019,0.0
2246,3872,6,128,36,92,159,1242,2687,964,65,61,1349011101000.0,2019,630521.5700000001
2246,3838,8,11,15,28,31,1191,4707,2324,65,61,1500001101005.0,2019,212.0
2240,3823,120,44,124,169,113,216,2831,1547,4,23,1118021203000.0,2018,0.0
2240,3823,133,150,159,116,520,418,4077,423,4,23,9118013203000.0,2018,0.0
2231,3781,11,131,96,413,802,183,3378,2552,73,10,1910011104001.0,2018,58456.54
2231,3723,10,139,9,148,285,741,4301,1445,4,23,1758011106001.0,2018,637659.59
2231,3781,10,139,9,148,285,741,4301,1445,4,23,1758011106001.0,2018,0.0
2231,3781,16,145,173,110,463,898,3310,2115,93,24,2418102101001.0,2018,0.0
2231,3781,13,174,81,338,631,989,2778,336,31,25,2119001102001.0,2018,0.0
2231,3781,120,76,2,266,506,790,2834,1902,76,27,1121011101004.0,2018,270425098.13
2231,3781,120,76,2,266,506,206,4354,758,72,53,1121011301001.0,2018,0.0
2231,3715,86,196,106,273,517,415,3141,2285,47,58,7990011101002.0,2018,18850297.28
2231,3808,141,206,17,343,639,1005,3531,1995,25,60,1610011126000.0,2018,0.0
2231,3781,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,0.0
2231,3781,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2018,0.0
2231,3792,141,158,91,47,70,534,3312,1754,25,60,1630011101000.0,2018,32665.68
2231,3773,141,158,91,47,70,534,3313,1403,25,60,1630011108001.0,2018,101805.98
2231,3814,120,76,2,266,506,7,3724,2615,136,77,1121011202000.0,2018,259042.64
2231,3814,120,76,2,266,506,598,4040,9,136,77,1121011402000.0,2018,5321.13
2231,3814,11,131,96,418,497,1317,4634,2225,136,77,1910091101000.0,2018,0.0
2232,3781,10,145,173,414,292,1494,4905,344,4,23,1718061101003.0,2018,3080863.42
2232,3723,10,139,9,148,285,741,3356,1445,4,23,1758011103001.0,2018,387337378.71
2232,3823,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2018,0.0
2232,3750,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,3270.51
2232,3822,16,145,173,110,26,1366,3620,1397,93,24,2418105102001.0,2018,6259074.67
2232,3781,16,145,173,110,606,773,4351,2662,93,24,2418109120006.0,2018,0.0
2232,3823,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2018,0.0
2232,3760,137,22,14,26,431,322,4815,968,25,60,1210991105001.0,2018,297033.64
2232,3760,137,22,14,26,431,322,4815,2821,25,60,1210991105003.0,2018,212928.76
2232,3777,6,207,20,394,553,302,4195,1320,25,60,1310011201001.0,2018,42.76
2232,3792,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,500.0
2233,3781,120,76,64,111,205,1141,2824,1154,73,10,1122011199000.0,2018,0.0
2233,3781,8,11,15,28,31,1191,4426,847,73,10,1500001102999.0,2018,90472.13
2233,3713,11,131,96,60,496,942,4340,2963,1,39,1910081101000.0,2018,316476.52
2233,3781,14,21,152,57,191,934,3402,1109,33,48,2213001199000.0,2018,1137538.37
2233,3732,6,191,118,91,60,1440,4806,1705,89,51,1321001101000.0,2018,340092.83
2233,3710,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,21.86
2233,3798,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,48191.75
2233,3718,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,18473.78
2233,3767,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,3689.9900000000002
2234,3794,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,19117.93
2234,3759,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,3033.01
2234,3776,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,1046.43
2234,3715,137,22,14,186,537,808,2871,85,91,43,1210042104000.0,2018,23331150.31
2234,3718,112,132,46,276,624,35,3472,1568,40,49,7218025101002.0,2018,29980284.03
2233,3781,121,149,176,115,519,970,2845,2288,4,23,9118012203000.0,2018,-3370887.18
2233,3781,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2018,-742164.76
2233,3801,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,468009.0
2233,3731,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,19742.7
2233,3823,6,191,118,91,60,1440,4806,1705,31,25,1321001101000.0,2018,0.0
2233,3757,120,76,2,377,308,10,3732,12,320,26,1121041101000.0,2018,5346186.89
2233,3732,120,76,64,111,205,1141,3735,2623,25,60,1122011101001.0,2018,279294.54
2233,3807,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,2299.19
2233,3715,6,191,118,91,565,699,3584,1708,25,60,1321004101002.0,2018,1326594.19
2233,3814,141,206,17,343,639,1005,2935,1650,25,60,1610011123001.0,2018,1058550.16
2233,3792,135,138,132,180,323,426,4402,1932,25,60,7630011106000.0,2018,766984.14
2233,3820,141,206,17,343,639,1005,4935,2982,25,60,1610011135000.0,2018,14134881.75
2233,3781,16,194,42,164,501,592,2811,1515,96,70,2438109120006.0,2018,0.0
2234,3781,95,141,183,79,133,241,2865,78,4,23,9718011101003.0,2018,-63868237.57
2234,3801,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,223776.33000000002
2234,3795,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,599.63
2234,3787,10,145,173,109,391,1117,2789,1496,93,24,1718102102002.0,2018,489595.5
2232,3781,120,76,64,111,205,1327,4661,764,133,29,1122011201004.0,2018,0.0
2234,3781,11,208,58,212,794,176,3055,1069,73,10,1990991299000.0,2018,55061.19
2249,3873,137,22,52,184,542,252,3200,1253,79,50,1218023102000.0,2019,32955026.66
2249,3937,6,191,118,91,60,1440,4806,1705,72,53,1321001101000.0,2019,210.24
2249,3866,137,22,14,26,431,322,2986,2822,25,60,1210991108000.0,2019,1876660.1
2249,3865,6,207,20,90,559,862,3874,2407,25,60,1310021101999.0,2019,120377.08
2231,3799,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,0.0
2231,3773,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,446.21000000000004
2231,3742,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,323.0
2231,3814,100,213,160,72,417,1175,4396,1926,25,60,7310021101001.0,2018,19685.38
2235,3781,95,141,183,79,133,241,2865,78,4,23,9718011101003.0,2018,-78359885.83
2235,3769,6,191,118,91,60,1440,4806,1705,93,24,1321001101000.0,2018,9136.09
2235,3804,11,131,96,60,496,942,4340,2963,1,39,1910081101000.0,2018,187210.74
2235,3773,11,168,154,165,607,946,4268,267,40,49,1922991199000.0,2018,4423.17
2235,3801,16,145,173,199,358,139,4248,1740,59,88,2418031101009.0,2018,0.0
2235,3757,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2018,3076.4300000000003
2236,3781,120,44,124,64,5,17,2827,2265,73,10,1118013301000.0,2018,438822.58
2249,3872,141,206,17,343,639,1005,2934,2013,65,61,1610011118000.0,2019,303998.68
2249,3902,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2019,-2627.93
2237,3715,112,132,23,66,214,627,3144,2290,77,42,7210041101000.0,2018,165111958.87
2249,3918,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,198.3
2249,3911,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2019,451.6
2249,3872,141,206,17,343,639,1005,3236,1291,25,60,1610011121000.0,2019,1963.44
2249,3925,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,-3399.36
2236,3823,133,150,159,116,520,418,4077,423,4,23,9118013203000.0,2018,0.0
2236,3823,134,201,129,12,622,1172,3467,426,4,23,9118021103000.0,2018,0.0
2236,3823,134,201,129,12,622,34,3467,426,4,23,9118021203000.0,2018,0.0
2249,3861,137,22,14,186,537,808,4419,2314,91,43,1210042103000.0,2019,2512773.44
2249,3861,137,22,14,186,635,60,3806,874,91,43,1210043106000.0,2019,1772213.04
2231,3804,11,131,96,60,496,942,4340,2963,1,39,1910081101000.0,2018,208294.69
2231,3715,112,132,23,66,214,627,3144,2290,77,42,7210041101000.0,2018,109933038.64
2231,3715,137,22,14,186,635,60,3805,2339,91,43,1210043105000.0,2018,95310.24
2231,3781,6,191,118,91,60,1440,4806,1705,74,47,1321001101000.0,2018,0.0
2239,3757,141,206,17,343,639,1005,3804,1290,25,60,1610011111002.0,2018,482042.87
2241,3781,8,11,15,28,31,1191,4426,845,73,10,1500001102002.0,2018,3590.82
2241,3781,141,206,17,218,90,764,3701,2568,73,10,1610021101000.0,2018,2957640.0
2241,3781,10,145,173,147,476,1103,4294,301,73,10,1718018101000.0,2018,45.0
2241,3781,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,14911944.62
2241,3823,120,44,124,64,5,17,3447,405,4,23,1118013303000.0,2018,0.0
2232,3781,11,131,96,413,802,183,3378,2932,73,10,1910011104999.0,2018,2431605.16
2232,3781,11,131,96,413,802,927,3075,348,73,10,1910011304999.0,2018,707975.08
2232,3781,11,168,154,165,607,946,4268,267,73,10,1922991199000.0,2018,6089733.93
2232,3781,134,201,129,12,622,626,4392,49,73,10,9118021301002.0,2018,-1458959.6099999999
2242,3781,6,207,20,394,553,491,3256,2781,73,10,1310011101001.0,2018,68983.05
2242,3781,11,168,154,63,204,1325,4645,746,73,10,1922011101000.0,2018,142694.19
2242,3792,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2018,34244831.21
2242,3823,120,44,124,64,209,213,3126,2261,4,23,1118012303000.0,2018,0.0
2250,3899,11,168,154,165,607,946,4555,2490,87,36,1922991106000.0,2019,3483.27
2250,3848,11,131,96,60,496,942,4340,2963,1,39,1910081101000.0,2019,114408.75
2250,3861,137,22,14,186,635,60,4123,2702,91,43,1210043104000.0,2019,5427619.57
2250,3937,120,76,2,266,506,790,2834,2270,72,53,1121011101005.0,2019,64477608.41
2250,3937,120,76,2,266,506,7,3434,7,72,53,1121011201005.0,2019,418544.82
2231,3760,137,22,14,26,431,322,4815,2821,25,60,1210991105003.0,2018,183273.21
2231,3773,137,22,14,26,431,882,3612,997,25,60,1210991299000.0,2018,2679.0
2231,3758,141,206,17,343,639,1005,4722,1977,25,60,1610011107000.0,2018,0.0
2242,3781,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2018,2407.9500000000003
2242,3781,11,131,96,413,802,183,4901,694,78,82,1910011103001.0,2018,2280852.66
2249,3911,11,131,96,413,802,183,4995,3104,25,60,1910011199000.0,2019,28713.5
2249,3884,11,208,58,212,794,176,4972,3099,25,60,1990991209001.0,2019,25294.93
2232,3781,112,132,46,276,317,629,3471,430,28,75,7218021101001.0,2018,13253180.21
2246,3859,120,44,124,169,113,216,2830,1547,54,20,1118021202000.0,2019,0.0
2246,3899,10,145,173,316,690,1288,4593,1463,29,21,1718051101000.0,2019,67648403.05
2246,3937,10,139,9,148,285,741,4891,1445,4,23,1758011108001.0,2019,0.0
2246,3908,16,145,173,110,231,1187,4104,2857,22,24,2418101101002.0,2019,0.0
2250,3937,6,191,57,399,770,877,3902,1710,73,10,1322001101000.0,2019,28228343.0
2231,3781,11,131,96,105,396,370,4625,1114,73,10,1910041104000.0,2018,0.0
2231,3823,120,44,124,169,113,217,2830,1547,54,20,1118021302000.0,2018,0.0
2231,3723,10,145,173,316,690,1288,4593,1463,29,21,1718051101000.0,2018,41665330.77
2231,3823,10,145,173,147,682,351,3044,1054,4,23,1718011101003.0,2018,0.0
2231,3781,10,139,9,148,285,741,3049,1445,4,23,1758011102001.0,2018,0.0
2246,3835,6,191,118,91,60,1440,4806,1705,98,74,1321001101000.0,2019,1997.55
2246,3884,11,131,96,60,496,942,4340,2963,136,77,1910081101000.0,2019,25466.09
2246,3937,11,131,96,413,802,183,4901,694,78,82,1910011103001.0,2019,3975202.08
2232,3792,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,0.0
2232,3777,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,138253.4
2232,3787,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2018,1539.3400000000001
2248,3884,11,208,58,212,794,173,4982,3050,25,60,1990991109001.0,2019,2375104.39
2248,3899,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2019,245.03
2248,3913,10,194,41,1,786,1467,4987,3083,96,70,1738102101001.0,2019,151299.07
2248,3937,120,76,2,377,308,10,3733,1149,8,72,1121041102000.0,2019,23534771.46
2248,3865,137,22,14,26,431,322,2976,967,79,50,1210991102005.0,2019,9591370.34
2234,3773,137,22,14,26,431,322,4219,586,25,60,1210991101008.0,2018,8961.62
2234,3742,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,30956.97
2234,3790,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,106456.44
2234,3787,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,6330.4800000000005
2248,3871,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,101.07000000000001
2248,3875,141,206,17,343,639,1005,4453,2731,25,60,1610011199001.0,2019,15473.550000000001
2248,3918,141,206,17,154,189,575,4328,354,25,60,1610031199000.0,2019,79581.8
2248,3906,11,131,96,371,708,1126,4337,2220,25,60,1910061101000.0,2019,201217.42
2248,3952,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2019,424.13
2234,3814,120,76,64,41,659,320,4983,3057,136,77,1122021201000.0,2018,87.67
2235,3823,6,191,118,91,60,1440,4806,1705,73,10,1321001101000.0,2018,0.0
2248,3884,120,76,64,41,659,1057,4992,3078,136,77,1122021303000.0,2019,83726.25
2248,3884,11,131,96,418,497,1317,4634,2225,136,77,1910091101000.0,2019,65912.96
2249,3909,92,152,26,238,628,981,3161,437,73,10,7728019101000.0,2019,353821392.97
2249,3899,10,145,173,316,690,1288,4593,1463,29,21,1718051101000.0,2019,45854447.68
2249,3899,11,168,154,165,607,946,4268,267,4,23,1922991199000.0,2019,9644162.61
2235,3710,141,159,167,98,172,1466,3638,2497,25,60,1640011101000.0,2018,40.53
2235,3759,141,193,94,312,174,545,3041,287,25,60,1690991301000.0,2018,65825.78
2235,3806,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,4732537.79
2235,3732,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,517.46
2249,3937,120,76,64,111,205,1327,4661,1531,133,29,1122011201002.0,2019,56.46
2235,3718,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2018,205290.34
2235,3815,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,0.0
2235,3776,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2018,2.22
2235,3809,8,11,15,28,31,1191,4707,1225,25,60,1500001101004.0,2018,74333.09
2235,3732,141,206,17,343,639,1005,3803,1976,25,60,1610011103000.0,2018,934.1700000000001
2235,3732,141,206,17,343,639,1005,4451,1266,25,60,1610011128000.0,2018,975.4200000000001
2242,3723,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2018,708143.59
2242,3715,137,22,14,186,635,60,4122,485,91,43,1210043103000.0,2018,10521787.04
2235,3751,15,2,21,220,812,1319,4636,2593,25,60,2300071199000.0,2018,3494182.49
2235,3809,10,194,41,1,501,592,3429,1873,96,70,1738109105002.0,2018,1800.0
2250,3918,141,206,17,154,189,575,4328,354,25,60,1610031199000.0,2019,63649.92
2250,3914,141,158,91,47,70,534,4540,1402,25,60,1630011105000.0,2019,7445.74
2250,3871,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,5782.2300000000005
2250,3873,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,58515.54
2250,3865,15,2,21,374,811,586,3419,2965,25,60,2300061101000.0,2019,683.15
2250,3927,124,186,131,278,15,36,3477,2653,25,60,7400001101000.0,2019,11959.18
2250,3898,16,194,42,164,501,592,2811,651,96,70,2438109120001.0,2019,428756.75
2250,3915,10,145,173,109,606,773,2731,1773,69,73,1718109106001.0,2019,-3236.76
2250,3913,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,22650.77
2250,3939,6,191,118,91,60,1440,4806,1705,22,24,1321001101000.0,2019,7004.64
2250,3867,6,191,118,91,60,1440,4806,1705,25,60,1321001101000.0,2019,356650.61
2250,3913,141,206,17,218,90,764,3701,2568,25,60,1610021101000.0,2019,50527.0
2251,3859,133,150,159,116,520,418,4077,423,4,23,9118013203000.0,2019,0.0
2251,3859,99,136,178,71,726,1355,4682,424,4,23,9118013303000.0,2019,0.0
2251,3937,6,207,20,394,553,491,3256,2781,73,10,1310011101001.0,2019,1050.0
2251,3937,11,131,96,413,802,183,3378,2932,73,10,1910011104999.0,2019,2139700.53
2251,3899,6,191,118,91,60,1440,4806,1705,29,21,1321001101000.0,2019,336912.16000000003
2251,3937,120,44,124,64,5,1339,4054,404,4,23,1118013203000.0,2019,363285.88
2252,3904,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,21081225.82
2252,3908,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,29530.0
2252,3867,11,208,58,212,794,173,3359,675,25,60,1990991103000.0,2019,854966.3
2252,3884,11,208,58,212,794,173,4982,3051,25,60,1990991109002.0,2019,1961.25
2252,3872,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2019,12493.24
2252,3872,6,128,36,92,159,1242,2687,964,65,61,1349011101000.0,2019,996386.3
2252,3898,10,194,41,1,501,592,2811,665,96,70,1738109120002.0,2019,16150.0
2252,3937,120,76,2,377,308,10,3733,1149,8,72,1121041102000.0,2019,245582.15
2252,3884,120,76,2,266,506,598,4040,9,136,77,1121011402000.0,2019,2602.14
2252,3872,120,76,2,377,308,10,4952,2983,132,91,1121041109000.0,2019,12793.83
2252,3904,6,191,118,91,60,1440,4806,1705,355,92,1321001101000.0,2019,0.0
2251,3861,86,196,106,273,517,415,3141,1916,47,58,7990011101005.0,2019,323622.77
2251,3917,137,22,14,26,431,322,4815,968,25,60,1210991105001.0,2019,185234.99
2251,3917,137,22,14,26,431,322,4815,2437,25,60,1210991105002.0,2019,209075.84
2251,3868,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2019,4602.01
2252,3899,6,191,118,91,60,1440,4806,1705,87,36,1321001101000.0,2019,123.66
2252,3861,112,132,23,66,214,627,3144,2290,77,42,7210041101000.0,2019,58909964.59
2252,3879,6,191,118,91,60,1440,4806,1705,92,45,1321001101000.0,2019,118.18
2252,3909,6,191,118,91,60,1440,4806,1705,92,45,1321001101000.0,2019,0.0
2252,3873,112,132,23,176,521,419,3469,1192,40,49,7210991103000.0,2019,230336.13
2252,3865,137,22,14,26,431,322,2976,2076,79,50,1210991102002.0,2019,19237915.42
2252,3937,91,183,69,274,316,968,4680,421,4,23,9118012103000.0,2019,-9998449.99
2251,3851,141,206,17,343,639,1005,2595,1616,25,60,1610011106000.0,2019,506768.92
2251,3914,141,158,91,47,70,724,2721,1756,25,60,1630011205000.0,2019,223.37
2251,3907,6,191,118,91,60,1440,4806,1705,96,70,1321001101000.0,2019,57.51
2251,3937,120,76,2,377,308,10,3733,1149,8,72,1121041102000.0,2019,24197173.22
2251,3899,11,168,154,165,607,946,4860,1769,87,36,1922991108000.0,2019,3326.25
2251,3861,137,22,14,186,537,808,3177,836,91,43,1210042101000.0,2019,35000403.24
2251,3861,137,22,14,186,635,60,3806,874,91,43,1210043106000.0,2019,1813651.03
2251,3910,141,193,94,312,174,162,4283,1047,25,60,1690991201000.0,2019,417.48
2251,3898,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2019,322.5
2252,3861,86,196,106,273,517,415,3141,786,47,58,7990011101004.0,2019,38196553.32
2252,3871,11,131,96,371,708,1126,4337,2220,25,60,1910061101000.0,2019,587930.55
2241,3784,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,60.0
2241,3719,11,168,154,165,607,946,4268,267,25,60,1922991199000.0,2018,-7139.22
2241,3743,8,11,15,28,31,1191,4707,2324,65,61,1500001101005.0,2018,2158.4700000000003
2238,3746,135,120,47,13,16,634,5004,3119,25,60,7610011130000.0,2018,312410.68
2238,3806,11,168,154,165,607,946,4268,267,96,70,1922991199000.0,2018,5437.400000000001
2238,3814,120,76,64,111,205,1327,2522,19,136,77,1122011202000.0,2018,2.86
2238,3814,120,76,64,111,205,1140,4201,2052,136,77,1122011302000.0,2018,35928.770000000004
2242,3718,112,132,46,276,317,629,3471,2651,40,49,7218021101002.0,2018,55181254.51
2242,3806,6,207,20,394,553,491,3256,2781,25,60,1310011101001.0,2018,93843.45
2242,3809,8,11,15,28,31,1191,4707,1225,25,60,1500001101004.0,2018,58982.72
2242,3787,141,206,17,343,639,1005,2635,2378,25,60,1610011124000.0,2018,40158.64
2238,3717,11,168,154,165,607,946,4268,267,85,52,1922991199000.0,2018,1776.25
2238,3732,120,76,64,111,205,1141,3735,2623,25,60,1122011101001.0,2018,380240.09
2238,3719,120,76,64,111,205,1141,3735,1526,25,60,1122011101003.0,2018,3532059.5300000003
2236,3777,141,193,94,312,174,162,4283,1047,25,60,1690991201000.0,2018,816.59
2236,3773,11,131,96,418,497,1317,4634,2225,25,60,1910091101000.0,2018,6831.59
2236,3773,11,208,58,212,794,173,4584,2915,25,60,1990991199000.0,2018,-2492745.8
