id_tipo,cd_tipo,nome
774,1,TAXA DE FISCALIZACAO DE INSTALACAO - TFI - PRINCIPAL
775,1,TAXA DE CONTROLE E FISCALIZACAO DE PRODUTOS QUIMICOS - PRINCIPAL
776,2,TAXA DE CONTROLE E FISCALIZACAO AMBIENTAL - MULTAS E JUROS
777,1,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - AUTOMOVEIS - PRINCIPAL
778,0,"IMPOSTOS SOBRE OPERACOES DE CREDITO, CAMBIO E SEGURO, OU RELATIVAS A TITULOS OU VALORES MOBILIARIOS"
779,1,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - DEMAIS OPERACOES - PRINCIPAL
780,0,IMPOSTOS SOBRE O PATRIMONIO PARA ESTADOS/DF/MUNICIPIOS
781,0,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA
782,0,IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES
783,4,IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - DIVIDA ATIVA - MULTAS E JUROS
784,0,"IMPOSTO SOBRE TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS"
785,0,IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTERMUNICIPAL E DE COMUNIC
786,1,ADICIONAL ISS - FUNDO MUNICIPAL DE COMBATE A POBREZA - PRINCIPAL
787,1,OUTROS IMPOSTOS - PRINCIPAL
788,0,TAXAS
789,0,"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO"
790,1,"TAXAS DE INSPECAO, CONTROLE E FISCALIZACAO - PRINCIPAL"
791,4,IMPOSTO SOBRE A EXPORTACAO - DIVIDA ATIVA - MULTAS E JUROS
792,2,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICIPIOS CONVENIADOS - MULTAS E JUROS
793,0,DEMAIS RECEITAS DE CAPITAL
794,0,RECEITA INTRAORCAMENTARIA - TAXAS
795,0,RECEITA INTRAORCAMENTARIA - DEMAIS RECEITAS CORRENTES
796,1,RECEITA INTRAORCAMENTARIA - OUTRAS RECEITAS - PRIMARIAS - PRINCIPAL
797,1,"DEDUCAO DAS RECEITAS - IMPOSTO SOBRE TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS - PRINCIPAL"
798,0,DEDUCAO DAS RECEITAS - VALORES MOBILIARIOS
799,0,RECEITA INTRAORCAMENTARIA - TRANSFERENCIAS DOS ESTADOS E DO DISTRITO FEDERAL E DE SUAS ENTIDADES
800,0,RECEITA INTRAORCAMENTARIA - OUTRAS RECEITAS CORRENTES
801,1,TRANSFERENCIAS DE INSTITUICOES PRIVADAS - PRINCIPAL
802,0,TRANSFERENCIAS DO EXTERIOR
803,0,RESGATE DE TITULOS DO TESOURO
804,1,OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS - PRINCIPAL
805,1,CONTRIBUICAO
806,1,DEDUCAO DAS RECEITAS - COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS - PRINCIPAL
807,1,DEDUCAO DAS RECEITAS - TRANSFERENCIA FINANCEIRA DO ICMS - DESONERACAO - L.C. NO 87/96 - PRINCIPAL - FUNDEB
808,1,CONTRIBUICAO DO SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL
809,3,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE METROVIARIO - DIVIDA ATIVA
810,2,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AQUAVIARIO - MULTAS E JUROS
811,1,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AEROVIARIO - PRINCIPAL
812,3,RECEITA INDUSTRIAL - DIVIDA ATIVA
813,0,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS
814,0,CONTRIBUICAO PATRONAL DOS SERVIDORES CIVIS INATIVOS
815,3,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA DE TRANSPORTE FERROVIARIO - DIVIDA ATIVA
816,0,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA
817,2,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - PODER CONCEDENTE NO REGIME PUBLICO - MULTAS E JUROS
818,2,CONTRIBUICAO DO SERVIDOR INATIVO PARA O RPPS - MULTAS E JUROS
819,0,CONTRIBUICAO PATRONAL DOS PENSIONISTAS CIVIS
820,0,CONTRIBUICAO DOS PENSIONISTAS MILITARES
821,0,CESSAO DO DIREITO DE EXPLORACAO DE SATELITE BRASILEIRO
822,1,CONTRIBUICAO PATRONAL DOS PENSIONISTAS MILITARES - PRINCIPAL
823,0,CONTRIBUICOES ECONOMICAS
824,0,CONTRIBUICAO PARA O PROGRAMA DE INTEGRACAO NACIONAL - PIN
825,2,CONTRIBUICAO PARA O PROGRAMA DE INTEGRACAO NACIONAL - PIN - MULTAS E JUROS
826,3,CONTRIBUICAO PARA O PROGRAMA DE REDISTRIBUICAO DE TERRAS E DE ESTIMULO A AGROINDUSTRIA DO NORTE E DO NORDESTE - PROTERRA - DIVIDA ATIVA
827,3,TRANSFERENCIA DA DELEGACAO DOS SERVICOS DE TELECOMUNICACOES OU DO DIREITO DE USO DE RADIOFREQUENCIA - DIVIDA ATIVA
828,1,CONCESSAO DE LICENCAS E AUTORIZACOES DA AGENCIA ESPACIAL BRASILEIRA - PRINCIPAL
829,2,"CONTRIBUICAO DE LOJAS FRANCAS, ENTREPOSTOS ADUANEIROS E DEPOSITOS ALFANDEGARIOS - MULTAS E JUROS"
830,1,CONTRIBUICAO PARA O DESENVOLVIMENTO DA INDUSTRIA CINEMATOGRAFICA NACIONAL - CONDECINE - PRINCIPAL
831,2,DEMAIS DELEGACOES DE SERVICOS PUBLICOS - MULTAS E JUROS
832,1,BONUS DE ASSINATURA DO CONTRATO DE CONCESSAO - PRINCIPAL
833,0,ROYALTIES MINIMOS PELA PRODUCAO DE PETROLEO EM TERRA (QUALQUER SITUACAO) - CONTRATO DE CONCESSAO
834,3,CONTRIBUICAO PATRONAL PARA O RPPS ORIUNDA DE SENTENCAS JUDICIAIS - DIVIDA ATIVA
835,1,CONTRIBUICAO DO SERVIDOR INATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - PRINCIPAL
836,3,CONTRIBUICAO DO SERVIDOR INATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - DIVIDA ATIVA
837,0,CONTRIBUICAO DO PENSIONISTA AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS
838,3,CONTRIBUICAO SOBRE AS RECEITAS DE CONCESSIONARIAS E PERMISSIONARIAS DE ENERGIA ELETRICA - DIVIDA ATIVA
839,0,"CONTRIBUICAO PELA LICENCA DE USO, AQUISICAO OU TRANSFERENCIA DE TECNOLOGIA - CIDE - REMESSAS AO EXTERIOR"
840,0,ROYALTIES MINIMOS PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CONTRATO DE CONCESSAO - DECLARACAO DE COMERCIALIDADE ANTES DE 3/12/2012 - AREA E CAMADA PR
841,1,ROYALTIES EXCEDENTES PELA PRODUCAO DE PETROLEO EM TERRA (QUALQUER SITUACAO) - CONTRATO DE CONCESSAO - PRINCIPAL
842,1,CONTRIBUICAO PARA O CUSTEIO DAS PENSOES MILITARES - PRINCIPAL
843,2,CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS - COMERCIALIZACAO - MULTAS E JUROS
844,0,CONTRIBUICAO SOBRE A RECEITA OPERACIONAL BRUTA DECORRENTE DE PRESTACAO DE SERVICOS DE TELECOMUNICACOES
845,0,CONTRIBUICAO SOBRE A RECEITA BRUTA DAS EMPRESAS PRESTADORAS DE SERVICOS DE TELECOMUNICACOES
846,0,PARTICIPACAO ESPECIAL PELA PRODUCAO DE PETROLEO - CONTRATO DE CONCESSAO
847,0,PARTICIPACAO ESPECIAL PELA PRODUCAO DE PETROLEO EM TERRA (QUALQUER SITUACAO) - CONTRATO DE CONCESSAO
848,0,PETROLEO - REGIME DE CESSAO ONEROSA
849,0,ROYALTIES MINIMOS PELA PRODUCAO DE PETROLEO - CESSAO ONEROSA - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012
850,0,CONTRIBUICAO PARA O FOMENTO DA RADIODIFUSAO PUBLICA
851,3,CONTRIBUICAO PARA O FOMENTO DA RADIODIFUSAO PUBLICA - DIVIDA ATIVA
852,0,CONTRIBUICAO SOBRE O FATURAMENTO DAS EMPRESAS DE INFORMATICA
853,0,CONTRIBUICAO SOBRE O FATURAMENTO DAS EMPRESAS DE INFORMATICA INSTALADAS NAS DEMAIS REGIOES
854,1,ROYALTIES MINIMOS PELA PRODUCAO DE PETROLEO EM PLATAFORMA - CESSAO ONEROSA - DECLARACAO DE COMERCIALIDADE A PARTIR DE 3/12/2012 - PRINCIPAL
855,0,CONTRIBUICAO SOBRE CONCURSOS DE PROGNOSTICO - MODALIDADE FUTEBOL
856,3,CONTRIBUICAO SOBRE CONCURSOS DE PROGNOSTICO - MODALIDADE FUTEBOL - DIVIDA ATIVA
857,0,"FOROS, LAUDEMIOS E TARIFAS DE OCUPACAO"
858,1,COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS - PRINCIPAL
859,3,CONTRIBUICAO RELATIVA A DESPEDIDA DE EMPREGADO SEM JUSTA CAUSA - DIVIDA ATIVA
860,4,CONTRIBUICAO RELATIVA A DESPEDIDA DE EMPREGADO SEM JUSTA CAUSA - DIVIDA ATIVA - MULTAS E JUROS
861,0,CONTRIBUICAO SOBRE A REMUNERACAO DEVIDA AO TRABALHADOR
862,1,"CONCESSAO, PERMISSAO, AUTORIZACAO OU CESSAO DO DIREITO DE USO DE BENS IMOVEIS PUBLICOS - PRINCIPAL"
863,3,CONCESSAO DE USO DO POTENCIAL DE ENERGIA HIDRAULICA - DIVIDA ATIVA
864,1,UTILIZACAO DE RECURSOS HIDRICOS - DEMAIS EMPRESAS - PRINCIPAL
865,3,CONCESSAO DE FLORESTAS NACIONAIS - DEMAIS VALORES - DIVIDA ATIVA
866,4,CONCESSAO DE FLORESTAS NACIONAIS - DEMAIS VALORES - DIVIDA ATIVA - MULTAS E JUROS
867,1,CONTRIBUICAO SOBRE A ARRECADACAO DOS FUNDOS DE INVESTIMENTOS REGIONAIS - PRINCIPAL
868,2,CONTRIBUICAO PARA O DESENVOLVIMENTO DO ENSINO PROFISSIONAL MARITIMO - MULTAS E JUROS
869,3,OUTRAS RECEITAS IMOBILIARIAS - DIVIDA ATIVA
870,0,OUTRAS CONCESSOES FLORESTAIS
871,2,OUTRAS CONCESSOES FLORESTAIS - DEMAIS VALORES - MULTAS E JUROS
872,1,CONTRIBUICAO DE MELHORIA - PRINCIPAL
873,2,CONTRIBUICAO SOBRE MOVIMENTACAO OU TRANSMISSAO DE VALORES E DE CREDITOS E DIREITOS DE NATUREZA FINANCEIRA - MULTAS E JUROS
874,3,CONTRIBUICAO SOBRE MOVIMENTACAO OU TRANSMISSAO DE VALORES E DE CREDITOS E DIREITOS DE NATUREZA FINANCEIRA - DIVIDA ATIVA
875,0,REMUNERACAO DE DEPOSITOS ESPECIAIS
876,1,REMUNERACAO DE DEPOSITOS ESPECIAIS - PRINCIPAL
877,1,DIVIDENDOS - PRINCIPAL
878,3,DIVIDENDOS - DIVIDA ATIVA
879,0,COMPENSACOES AMBIENTAIS
880,3,COMPENSACOES AMBIENTAIS - DIVIDA ATIVA
881,3,CONTRIBUICAO PARA O FINANCIAMENTO DA SEGURIDADE SOCIAL - COFINS - DIVIDA ATIVA
882,2,OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS
883,3,OUTROS VALORES MOBILIARIOS - DIVIDA ATIVA
884,4,OUTORGA DE DIREITO DE USO OU DE EXPLORACAO DE CRIACAO PROTEGIDA - INSTITUICAO CIENTIFICA E TECNOLOGICA - DIVIDA ATIVA - MULTAS E JUROS
885,1,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - PRINCIPAL
886,4,OUTROS VALORES MOBILIARIOS - DIVIDA ATIVA - MULTAS E JUROS
887,3,CONTRIBUICAO PATRONAL DE SERVIDOR ATIVO CIVIL PARA O RPPS - DIVIDA ATIVA
888,1,SERVICOS PORTUARIOS - PRINCIPAL
889,2,SERVICOS PORTUARIOS - MULTAS E JUROS
890,3,SERVICOS PORTUARIOS - DIVIDA ATIVA
891,1,ADICIONAL SOBRE TARIFA AEROPORTUARIA - PRINCIPAL
892,1,OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPAL
893,1,COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS HIDRICOS - PRINCIPAL
894,0,OUTRAS TRANSFERENCIAS DECORRENTES DE COMPENSACOES FINANCEIRAS
895,0,RESTITUICAO DE BENEFICIOS ASSISTENCIAIS
896,1,RESTITUICAO DE BENEFICIOS ASSISTENCIAIS - PRINCIPAL
897,0,RESTITUICAO DE RECURSOS DE FOMENTO
898,1,TRANSFERENCIAS DE CONVENIO DA UNIAO DESTINADAS A PROGRAMAS DE EDUCACAO - PRINCIPAL
899,0,TRANSFERENCIAS DE CONVENIOS DA UNIAO DESTINADAS A PROGRAMAS DE INFRAESTRUTURA EM TRANSPORTE
900,0,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO
901,0,RESSARCIMENTO DE CUSTOS
902,0,SERVICOS DE ASSISTENCIA A SAUDE SUPLEMENTAR DO SERVIDOR CIVIL
903,2,SERVICOS DE ASSISTENCIA A SAUDE SUPLEMENTAR DO SERVIDOR CIVIL - MULTAS E JUROS
904,1,TRANSFERENCIAS DOS MUNICIPIOS E DE SUAS ENTIDADES - PRINCIPAL
905,0,"TRANSFERENCIAS DOS MUNICIPIOS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS"
906,0,TRANSFERENCIA DE CONVENIOS DOS MUNICIPIOS E DE SUAS ENTIDADES
907,4,"CONCESSAO DE AVAIS, GARANTIAS E SEGUROS - DIVIDA ATIVA - MULTAS E JUROS"
908,0,DEPOSITOS ABANDONADOS (DINHEIRO E/OU OBJETOS DE VALOR)
909,0,PREMIOS PRESCRITOS DE CONCURSOS DE PROGNOSTICOS
910,4,PREMIOS PRESCRITOS DE CONCURSOS DE PROGNOSTICOS - DIVIDA ATIVA - MULTAS E JUROS
911,0,COTA-PARTE DO IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - ESTADOS EXPORTADORES DE PRODUTOS INDUSTRIALIZADOS
912,1,APORTES PERIODICOS PARA COMPENSACOES AO RGPS - PRINCIPAL
913,1,COMPENSACOES FINANCEIRAS ENTRE O REGIME GERAL E OS REGIMES PROPRIOS DE PREVIDENCIA DOS SERVIDORES - PRINCIPAL
914,0,BARREIRAS TECNICAS AO COMERCIO EXTERIOR
915,1,COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - PRINCIPAL
916,0,DISPONIBILIDADES DE RECURSOS DO FUNDO SOCIAL
917,0,OUTRAS TRANSFERENCIAS DA UNIAO
918,0,"COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODUCAO DO PETROLEO - LEI NO 9.478/97, ARTIGO 49, I E II"
919,1,"COTA-PARTE ROYALTIES PELO EXCEDENTE DA PRODUCAO DO PETROLEO - LEI NO 9.478/97, ARTIGO 49, I E II - PRINCIPAL"
920,1,"COTA-PARTE ROYALTIES PELA PARTICIPACAO ESPECIAL - LEI NO 9.478/97, ARTIGO 50 - PRINCIPAL"
921,1,TITULOS DE RESPONSABILIDADE DO TESOURO NACIONAL - MERCADO INTERNO - PRINCIPAL
922,0,TRANSFERENCIAS DE RECURSOS DO FUNDO NACIONAL DE ASSISTENCIA SOCIAL - FNAS
923,0,TRANSFERENCIAS DIRETAS DO FNDE REFERENTES AO PROGRAMA DINHEIRO DIRETO NA ESCOLA - PDDE
924,0,OUTRAS RECEITAS CORRENTES
925,1,OPERACOES DE CREDITO INTERNAS PARA PROGRAMAS DE SANEAMENTO - PRINCIPAL
926,1,OUTRAS TRANSFERENCIAS DIRETAS DO FUNDO NACIONAL DO DESENVOLVIMENTO DA EDUCACAO - FNDE - PRINCIPAL
927,3,MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - DIVIDA ATIVA
928,0,OPERACOES DE CREDITO EXTERNAS PARA PROGRAMAS DE MODERNIZACAO DA ADMINISTRACAO PUBLICA
929,0,OPERACOES DE CREDITO EXTERNAS PARA REFINANCIAMENTO DA DIVIDA CONTRATUAL
930,0,INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS
931,3,INSCRICAO EM CONCURSOS E PROCESSOS SELETIVOS - DIVIDA ATIVA
932,4,MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUNICACOES - DIVIDA ATIVA - MULTAS E JUROS
933,3,ALIENACAO DE ESTOQUES DE CAFE - FUNCAFE - DIVIDA ATIVA
934,1,ALIENACAO DE BENS MOVEIS E SEMOVENTES - PRINCIPAL
935,0,"ALIENACAO DE BENS MOVEIS ESPECIFICA PARA ESTADOS, DISTRITO FEDERAL E MUNICIPIOS"
936,4,"SERVICOS DE REGISTRO, CERTIFICACAO E FISCALIZACAO - DIVIDA ATIVA - MULTAS E JUROS"
937,3,MULTAS PREVISTAS EM LEI POR INFRACOES NO SETOR DE ENERGIA ELETRICA - DIVIDA ATIVA
938,0,MULTAS POR DANOS AMBIENTAIS
939,1,AMORTIZACAO DE EMPRESTIMOS - ESTADOS E MUNICIPIOS - PRINCIPAL
940,0,AMORTIZACAO DE EMPRESTIMOS - REFINANCIAMENTO DE DIVIDAS DE MEDIO E LONGO PRAZO
941,0,SERVICOS DE INFORMACAO E TECNOLOGIA
942,1,MULTAS DECORRENTES DE SENTENCAS JUDICIAIS - PRINCIPAL
943,2,MULTAS PREVISTAS NA LEGISLACAO SOBRE REGIME DE PREVIDENCIA PRIVADA COMPLEMENTAR - MULTAS E JUROS
944,0,RESTITUICAO DE CONVENIOS
945,0,RESTITUICAO DE BENEFICIOS NAO DESEMBOLSADOS
946,1,OUTRAS RESTITUICOES - PRINCIPAL
947,2,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - OUTROS RENDIMENTOS - MULTAS E JUROS
948,3,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI - FUMO - DIVIDA ATIVA
949,2,IMPOSTO SOBRE PRODUTOS INDUSTRIALIZADOS - IPI- BEBIDAS - MULTAS E JUROS
950,0,TAXA DE CONTROLE E FISCALIZACAO DE PRODUTOS QUIMICOS
951,0,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - DEMAIS OPERACOES
952,3,IMPOSTO SOBRE OPERACOES FINANCEIRAS - IOF - DEMAIS OPERACOES - DIVIDA ATIVA
953,0,"IMPOSTOS ESPECIFICOS DE ESTADOS, DF E MUNICIPIOS"
954,2,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - MULTAS E JUROS
955,4,IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DIVIDA ATIVA - MULTAS E JUROS
956,2,"IMPOSTO SOBRE TRANSMISSAO ""INTER VIVOS"" DE BENS IMOVEIS E DE DIREITOS REAIS SOBRE IMOVEIS - MULTAS E JUROS"
957,0,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICIPIOS NAO-CONVENIADOS
958,4,IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL - MUNICIPIOS NAO-CONVENIADOS - DIVIDA ATIVA - MULTAS E JUROS
959,0,IMPOSTOS SOBRE A RENDA E PROVENTOS DE QUALQUER NATUREZA
960,1,IMPOSTO SOBRE A RENDA DE PESSOA JURIDICA - IRPJ - LIQUIDA DE INCENTIVOS - PRINCIPAL
961,0,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE
962,2,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - TRABALHO - MULTAS E JUROS
963,0,IMPOSTO SOBRE A RENDA - RETIDO NA FONTE - CAPITAL
964,0,RECEITAS DE ALIENACAO DE CERTIFICADOS DE POTENCIAL ADICIONAL DE CONSTRUCAO - CEPAC
965,0,RECEITA INTRAORCAMENTARIA - TAXAS PELO EXERCICIO DO PODER DE POLICIA
966,1,RECEITA INTRAORCAMENTARIA - OUTRAS RESTITUICOES - PRINCIPAL
967,0,RECEITA INTRAORCAMENTARIA - RESSARCIMENTOS
968,1,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - PRINCIPAL - COTA PARTE DO ESTADO PARA O FUNDEB
969,2,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - MULTAS E JUROS
970,2,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - MULTAS E JUROS - COTA PARTE DO ESTADO PARA O FUNDEB
971,3,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE A PROPRIEDADE DE VEICULOS AUTOMOTORES - DIVIDA ATIVA - COTA PARTE DO ESTADO PARA O FUNDEB
972,4,"DEDUCAO DAS RECEITAS - IMPOSTO SOBRE TRANSMISSAO ""CAUSA MORTIS"" E DOACAO DE BENS E DIREITOS - DIVIDA ATIVA - MULTAS E JUROS - COTA PARTE DO ESTADO PAR"
973,4,DEDUCAO DAS RECEITAS - IMPOSTO SOBRE OPERACOES RELATIVAS A CIRCULACAO DE MERCADORIAS E SOBRE PRESTACOES DE SERVICOS DE TRANSPORTE INTERESTADUAL E INTE
974,2,RECEITA INTRAORCAMENTARIA - OUTRAS CONTRIBUICOES SOCIAIS - MULTAS E JUROS
975,0,RECEITA INTRAORCAMENTARIA - EXPLORACAO DE OUTROS RECURSOS NATURAIS
976,4,RECEITA INTRAORCAMENTARIA - DEMAIS RECEITAS PATRIMONIAIS - DIVIDA ATIVA - MULTAS E JUROS
977,0,RECEITA INTRAORCAMENTARIA - RECEITA AGROPECUARIA
978,1,RECEITA INTRAORCAMENTARIA - RECEITA INDUSTRIAL - PRINCIPAL
979,0,RECEITA INTRAORCAMENTARIA - SERVICOS E ATIVIDADES REFERENTES A SAUDE
980,1,RECEITA INTRAORCAMENTARIA - OUTROS SERVICOS - PRINCIPAL
981,1,RECEITA INTRAORCAMENTARIA - OUTRAS TRANSFERENCIAS DOS ESTADOS - PRINCIPAL
982,0,TRANSFERENCIAS DE OUTRAS INSTITUICOES PUBLICAS
983,0,"TRANSFERENCIAS DE PESSOAS FISICAS - ESPECIFICAS DE ESTADOS, DF E MUNICIPIOS"
984,1,PROVENIENTES DE PESSOAS FISICAS - PRINCIPAL
985,0,TRANSFERENCIAS PROVENIENTES DE DEPOSITO NAO IDENTIFICADOS - ESPECIFICA E/M
986,0,RESULTADO DO BANCO CENTRAL
987,0,RESULTADO DO BANCO CENTRAL - OPERACOES COM RESERVAS E DERIVATIVOS CAMBIAIS
988,1,DEDUCAO DAS RECEITAS - MULTAS PREVISTAS EM LEGISLACAO ESPECIFICA - PRINCIPAL
989,1,OUTRAS OPERACOES DE CREDITO - MERCADO INTERNO - PRINCIPAL
990,0,RECEITA INTRAORCAMENTARIA - CONTRIBUICAO
991,0,DEDUCAO DAS RECEITAS - REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS
992,1,DEDUCAO DAS RECEITAS - REMUNERACAO DOS RECURSOS DO REGIME PROPRIO DE PREVIDENCIA SOCIAL - RPPS - PRINCIPAL
993,1,DEDUCAO DAS RECEITAS - OUTROS VALORES MOBILIARIOS - PRINCIPAL - TITULOS DE RESPONSABILIDADE DO GOVERNO FEDERAL
994,0,RECEITA AGROPECUARIA
995,3,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE FERROVIARIO - DIVIDA ATIVA
996,3,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AQUAVIARIO - DIVIDA ATIVA
997,4,DELEGACAO PARA A PRESTACAO DOS SERVICOS DE TRANSPORTE AQUAVIARIO - DIVIDA ATIVA - MULTAS E JUROS
998,4,OUTRAS CONTRIBUICOES SOCIAIS - DIVIDA ATIVA - MULTAS E JUROS
999,0,CONTRIBUICAO PREVIDENCIARIA PARA AMORTIZACAO DO DEFICIT ATUARIAL
1000,1,CONTRIBUICAO PREVIDENCIARIA PARA AMORTIZACAO DO DEFICIT ATUARIAL - PRINCIPAL
1001,1,CONTRIBUICAO PATRONAL DOS SERVIDORES CIVIS INATIVOS - PRINCIPAL
1002,4,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA DE TRANSPORTE FERROVIARIO - DIVIDA ATIVA - MULTAS E JUROS
1003,1,DELEGACAO PARA EXPLORACAO DA INFRAESTRUTURA AEROPORTUARIA - PRINCIPAL
1004,1,DELEGACAO DOS SERVICOS DE TELECOMUNICACAO - PODER CONCEDENTE NO REGIME PUBLICO - PRINCIPAL
1005,1,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - PRINCIPAL
1006,0,CONTRIBUICAO DO MILITAR INATIVO
1007,4,DELEGACAO DOS SERVICOS DE RADIODIFUSAO SONORA E DE SONS E IMAGENS - DIVIDA ATIVA - MULTAS E JUROS
1008,1,CESSAO DO DIREITO DE USO DE RADIOFREQUENCIA - PRINCIPAL
1009,1,CESSAO DO DIREITO DE EXPLORACAO DE SATELITE BRASILEIRO - PRINCIPAL
1010,4,SERVICOS ADMINISTRATIVOS E COMERCIAIS GERAIS - DIVIDA ATIVA - MULTAS E JUROS
1011,1,CONTRIBUICAO PARA O PROGRAMA DE INTEGRACAO NACIONAL - PIN - PRINCIPAL
1012,1,CONTRIBUICAO PARA O PROGRAMA DE REDISTRIBUICAO DE TERRAS E DE ESTIMULO A AGROINDUSTRIA DO NORTE E DO NORDESTE - PROTERRA - PRINCIPAL
1013,4,CONTRIBUICAO DO PENSIONISTA PARA O RPPS - DIVIDA ATIVA - MULTAS E JUROS
1014,2,CONTRIBUICAO SOBRE APOSTAS EM COMPETICOES HIPICAS - MULTAS E JUROS
1015,1,COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVACAO DA MARINHA MERCANTE - AFRMM - PRINCIPAL
1016,3,DEMAIS DELEGACOES DE SERVICOS PUBLICOS - DIVIDA ATIVA
1017,4,DEMAIS DELEGACOES DE SERVICOS PUBLICOS - DIVIDA ATIVA - MULTAS E JUROS
1018,1,CONTRIBUICAO DO SERVIDOR ATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - PRINCIPAL
1019,2,CONTRIBUICAO DO SERVIDOR ATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - MULTAS E JUROS
1020,4,CONTRIBUICAO DO SERVIDOR INATIVO AO RPPS ORIUNDA DE SENTENCAS JUDICIAIS - DIVIDA ATIVA - MULTAS E JUROS
1021,4,COTA-PARTE DO ADICIONAL AO FRETE PARA A RENOVACAO DA MARINHA MERCANTE - AFRMM - DIVIDA ATIVA - MULTAS E JUROS
1022,1,ROYALTIES MINIMOS PELA PRODUCAO DE PETROLEO EM TERRA (QUALQUER SITUACAO) - CONTRATO DE CONCESSAO - PRINCIPAL
1023,0,ROYALTIES EXCEDENTES PELA PRODUCAO DE PETROLEO EM TERRA (QUALQUER SITUACAO) - CONTRATO DE CONCESSAO
