id_tempo;id_unidade_orc;id_origem;id_especie;id_desdobramento_2;id_desdobramento_3;id_tipo;id_item;id_subitem;id_fonte;cd_fonte;cd_classificacao_rec;ano_particao;vr_efetivado
2252;3869;11;168;165;607;946;4268;267;25;60;1922991199000;2019;642092.43
2253;3911;11;168;165;607;946;4268;267;17;83;1922991199000;2019;61535.92
2252;3869;11;168;165;607;946;4268;267;96;70;1922991199000;2019;177279.50
2253;3867;11;168;165;607;946;4268;267;25;60;1922991199000;2019;1394.28
2248;3952;11;168;165;607;946;4268;267;25;60;1922991199000;2019;3588.84
2249;3952;11;168;165;607;946;4268;267;25;60;1922991199000;2019;6032.41
2249;3911;11;168;165;607;946;4268;267;25;60;1922991199000;2019;1721.18
2249;3869;11;168;165;607;946;4268;267;25;60;1922991199000;2019;571479.14
2249;3884;11;168;165;607;946;4268;267;136;77;1922991199000;2019;4380.76
2246;3872;11;168;165;607;946;4268;267;25;60;1922991199000;2019;0.00
2247;3937;11;168;165;607;946;4268;267;84;12;1922991199000;2019;421.66
2246;3904;10;145;437;829;1526;5081;3265;355;92;1718035101000;2019;0.00
2253;3838;11;168;257;278;733;5003;3111;25;60;1923991101000;2019;372567.36
2247;3884;10;194;1;501;592;3641;2156;96;70;1738109102001;2019;122000.00
2256;3926;10;194;1;501;592;3429;653;98;74;1738109105001;2019;7645991.15
2250;3926;10;194;1;501;592;3429;653;98;74;1738109105001;2019;5622700.00
2247;3927;10;194;1;501;592;3429;3254;96;70;1738109105002;2019;4950.00
2253;3899;10;145;316;484;754;3675;329;87;36;1718053101000;2019;20344928.72
2251;3898;10;194;1;501;592;2811;665;96;70;1738109120002;2019;248300.74
2256;3898;10;194;1;501;592;2811;665;96;70;1738109120002;2019;113639.62
2247;3898;10;194;1;501;592;2811;665;96;70;1738109120002;2019;43800.00
2252;3941;10;146;181;225;801;4404;61;92;45;1740001199000;2019;220721.04
2256;3918;141;206;154;189;575;4614;2950;25;60;1610031104000;2019;16882.17
2246;3918;141;206;154;189;575;4614;2950;25;60;1610031104000;2019;6497.01
2255;3861;11;208;101;474;913;3969;2168;43;44;1990031101000;2019;1029720.78
2255;3907;141;206;154;189;575;3078;2951;25;60;1610031106000;2019;5732503.07
2251;3927;141;206;107;195;1502;2803;2585;25;60;1610041102000;2019;1570.20
2250;3884;10;145;109;606;773;3317;1112;22;24;1718109102001;2019;2286.00
2254;3867;11;208;212;794;173;3053;1803;25;60;1990991102000;2019;442388.33
2255;3929;11;208;212;794;173;4583;1067;25;60;1990991107000;2019;1317158.97
2246;3929;11;208;212;794;173;4583;1067;25;60;1990991107000;2019;0.00
2247;3899;10;139;148;285;741;3982;1445;4;23;1758011107001;2019;83497965.61
2251;3941;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;192974.30
2251;3909;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;45.00
2254;3883;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;35.00
2251;3901;11;208;212;794;173;4584;2915;12;59;1990991199000;2019;621532.64
2250;3927;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;28704.72
2250;3917;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;484569.51
2249;3927;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;58024.88
2246;3917;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;445276.40
2246;3865;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;5489928.05
2251;3884;11;208;212;794;176;4972;3099;25;60;1990991209001;2019;10050.10
2255;3884;11;208;212;794;176;4972;3099;25;60;1990991209001;2019;11467.07
2246;3899;10;139;148;285;741;4891;1445;4;23;1758011108001;2019;7467140.22
2253;3898;10;145;109;606;773;4351;2588;22;24;1718109120002;2019;39225.41
2252;3937;11;131;413;802;183;4901;694;78;82;1910011103001;2019;18749271.59
2248;3914;141;158;47;70;534;3312;1754;25;60;1630011101000;2019;64452.10
2249;3914;141;158;47;70;534;3312;1754;25;60;1630011101000;2019;69610.35
2249;3913;141;158;47;70;534;3312;1754;25;60;1630011101000;2019;1066119.39
2252;3914;141;158;47;70;534;3934;629;25;60;1630011103000;2019;88892.53
2256;3914;141;158;47;70;534;3935;252;25;60;1630011107000;2019;1282731.95
2252;3914;141;158;47;70;534;3935;252;25;60;1630011107000;2019;1092895.47
2253;3912;11;131;413;802;183;4901;335;17;83;1910011103003;2019;1126075.16
2250;3937;11;131;413;802;183;4901;335;78;82;1910011103003;2019;722949.96
2249;3884;11;131;413;802;183;4976;3068;25;60;1910011108002;2019;77.00
2248;3914;141;158;47;70;724;3623;254;25;60;1630011201000;2019;0.16
2254;3914;141;158;47;70;724;2721;1756;25;60;1630011205000;2019;474.38
2254;3941;10;145;389;735;642;4887;2974;62;38;1718991101001;2019;1285396.30
2253;3937;11;131;413;802;927;3075;348;73;10;1910011304999;2019;996794.36
2257;3932;141;159;98;172;1466;3638;2497;65;61;1640011101000;2019;985.16
2251;3929;141;159;98;172;1466;3638;2497;25;60;1640011101000;2019;41572.85
2250;3929;141;159;98;172;1466;3638;2497;25;60;1640011101000;2019;56055.68
2249;3917;141;159;98;172;1466;3638;2497;25;60;1640011101000;2019;78847.52
2254;3898;16;146;181;225;801;4404;61;92;45;2440001199000;2019;1424209.76
2252;3865;15;2;374;811;586;3419;2965;25;60;2300061101000;2019;1366.71
2250;3937;11;168;63;204;1325;4645;746;73;10;1922011101000;2019;198559.20
2257;3937;11;168;307;460;720;3618;1747;31;25;1922061101999;2019;4489.76
2257;3865;11;168;307;460;720;3618;1747;25;60;1922061101999;2019;464.45
2254;3865;11;168;307;460;720;3618;1747;25;60;1922061101999;2019;91631.46
2249;3937;11;168;307;460;720;3618;1747;73;10;1922061101999;2019;1864.85
2248;3865;11;168;307;460;720;3618;1747;25;60;1922061101999;2019;3012.50
2254;3898;10;217;284;327;804;4859;264;96;70;1728109120001;2019;71507.44
2246;3904;10;145;437;831;1536;5065;3271;355;92;1718032101000;2019;52583475.85
2256;3904;10;145;437;835;1524;5071;3252;355;92;1718033102000;2019;225285.08
2254;3909;11;168;165;607;946;4852;2863;73;10;1922991101000;2019;779299.04
2255;3899;11;168;165;607;946;3626;1761;87;36;1922991102000;2019;31853.71
2249;3899;11;168;165;607;946;4550;1762;87;36;1922991103000;2019;128.95
2254;3899;11;168;165;607;946;3328;2872;29;21;1922991105000;2019;302525.15
2251;3914;11;168;165;607;946;4268;267;25;60;1922991199000;2019;720.63
2251;3909;11;168;165;607;946;4268;267;25;60;1922991199000;2019;18666.41
2256;3937;11;168;165;607;946;4268;267;72;53;1922991199000;2019;3788.60
2255;3906;11;168;165;607;946;4268;267;132;91;1922991199000;2019;9237.81
2253;3937;11;168;165;607;946;4268;267;69;73;1922991199000;2019;0.00
2255;3868;11;168;165;607;946;4268;267;25;60;1922991199000;2019;7675.19
2252;3937;11;168;165;607;946;4268;267;84;12;1922991199000;2019;116.37
2250;3872;11;168;165;607;946;4268;267;320;26;1922991199000;2019;33298.05
2250;3884;11;168;165;607;946;4268;267;136;77;1922991199000;2019;333726.24
2250;3898;11;168;165;607;946;4268;267;25;60;1922991199000;2019;322.50
2248;3861;11;168;165;607;946;4268;267;47;58;1922991199000;2019;132311.08
2246;3904;11;168;165;607;946;4268;267;355;92;1922991199000;2019;0.00
2246;3913;11;168;165;607;946;4268;267;25;60;1922991199000;2019;0.00
2248;3899;11;168;165;607;946;4268;267;4;23;1922991199000;2019;8991988.38
2247;3865;11;168;165;607;946;4268;267;25;60;1922991199000;2019;101139.33
2247;3883;11;168;165;607;946;4268;267;25;60;1922991199000;2019;103466.80
2246;3937;11;168;165;607;946;4268;267;75;31;1922991199000;2019;0.00
2251;3913;10;194;1;786;1467;4987;3083;96;70;1738102101001;2019;200000.00
2250;3884;141;206;343;639;1010;4903;3047;25;60;1610011423002;2019;27704.18
2249;3835;10;194;1;501;592;2811;1793;96;70;1738109120001;2019;20000.00
2255;3937;10;194;1;501;592;2811;665;96;70;1738109120002;2019;0.00
2254;3918;141;206;154;189;575;4614;2950;25;60;1610031104000;2019;14354.85
2246;3908;10;145;109;487;762;4104;699;22;24;1718101101001;2019;0.00
2252;3899;10;145;109;391;1117;2789;702;22;24;1718102102001;2019;115684.63
2246;3927;141;206;107;195;1502;2803;2585;25;60;1610041102000;2019;1779.10
2251;3867;11;208;212;794;173;3053;1803;25;60;1990991102000;2019;47621.00
2250;3937;11;208;212;794;173;5082;3327;73;10;1990991108999;2019;8954.21
2250;3899;10;139;148;285;741;2757;1445;4;23;1758011104001;2019;4971803.63
2249;3899;10;139;148;285;741;4301;1445;4;23;1758011106001;2019;225831.97
2253;3899;10;139;148;285;741;3982;1445;4;23;1758011107001;2019;21531392.75
2249;3899;10;139;148;285;741;3982;1445;4;23;1758011107001;2019;47884600.97
2254;3915;10;145;109;606;773;2731;1773;69;73;1718109106001;2019;961661.27
2253;3915;10;145;109;606;773;2731;1773;69;73;1718109106001;2019;817029.51
2257;3884;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;90817.95
2254;3865;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;-17412.62
2250;3911;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;17814.27
2247;3901;11;208;212;794;173;4584;2915;12;59;1990991199000;2019;1138946.73
2254;3937;11;208;212;794;176;3055;1069;73;10;1990991299000;2019;-3824.37
2252;3952;11;208;212;794;176;3055;1069;25;60;1990991299000;2019;167438.04
2249;3937;11;208;212;794;176;3055;1069;73;10;1990991299000;2019;66870.29
2251;3899;10;139;148;285;741;4891;1445;4;23;1758011108001;2019;7046274.34
2248;3937;10;145;109;606;773;4035;3300;22;24;1718109116002;2019;0.00
2250;3937;11;131;413;802;183;4901;694;78;82;1910011103001;2019;13718112.40
2253;3914;141;158;47;70;534;3934;629;25;60;1630011103000;2019;104955.64
2250;3914;141;158;47;70;534;3935;252;25;60;1630011107000;2019;948152.42
2252;3865;141;158;47;70;534;3313;253;25;60;1630011108002;2019;539790.20
2257;3884;11;131;413;802;183;4976;3068;25;60;1910011108002;2019;20.93
2249;3868;11;131;413;802;183;4995;3104;25;60;1910011199000;2019;10.00
2250;3914;141;158;47;70;724;3623;254;25;60;1630011201000;2019;2.35
2247;3914;141;158;47;70;724;3623;254;25;60;1630011201000;2019;1.97
2250;3914;141;158;47;70;724;2721;1756;25;60;1630011205000;2019;187.63
2247;3941;10;145;389;735;642;4887;2974;62;38;1718991101001;2019;1152160.45
2246;3937;13;174;338;631;989;2778;337;31;25;2119001102002;2019;0.00
2246;3937;13;174;338;631;989;5007;3140;31;25;2119001199001;2019;0.00
2252;3932;141;159;98;172;1466;3638;2497;65;61;1640011101000;2019;1859.71
2250;3932;141;159;98;172;1466;3638;2497;25;60;1640011101000;2019;10535.72
2249;3859;99;136;71;726;1355;4682;424;4;23;9118013303000;2019;0.00
2256;3859;134;201;12;622;1172;3467;426;4;23;9118021103000;2019;0.00
2246;3931;15;2;220;812;1319;4636;2593;25;60;2300071199000;2019;3472621.73
2254;3859;134;201;12;622;626;3467;426;4;23;9118021303000;2019;0.00
2256;3861;112;132;66;214;627;3144;2290;77;42;7210041101000;2019;118365129.42
2251;3861;112;132;66;214;627;3144;2290;77;42;7210041101000;2019;69479855.34
2254;3861;112;132;66;214;627;2551;790;77;42;7210041105000;2019;265812.64
2246;3861;112;132;66;214;627;2551;790;77;42;7210041105000;2019;284606.46
2257;3914;11;168;257;278;733;5149;3379;25;60;1923991199000;2019;3422.53
2256;3937;95;141;79;133;241;2865;78;4;23;9718011101003;2019;-76267670.13
2250;3937;95;141;79;133;241;2865;78;4;23;9718011101003;2019;-86507022.99
2246;3937;95;141;79;133;241;2865;78;4;23;9718011101003;2019;-84089164.44
2257;3899;16;145;143;165;1452;3920;238;87;36;2418051101003;2019;3515453.87
2256;3899;16;145;143;165;1452;3920;238;87;36;2418051101003;2019;285925.03
2256;3865;112;132;176;521;419;4080;52;40;49;7210991101007;2019;4266.61
2251;3865;112;132;176;521;419;4080;52;40;49;7210991101007;2019;5701.67
2250;3873;112;132;176;521;419;3469;1192;40;49;7210991103000;2019;483330.93
2251;3917;112;132;176;521;419;4393;428;25;60;7210991104001;2019;245119.60
2255;3873;112;132;276;317;629;3471;794;40;49;7218021101003;2019;14504330.02
2246;3937;112;132;276;624;1547;3472;1925;28;75;7218025101001;2019;14561109.79
2255;3884;141;206;343;639;1005;2935;3351;65;61;1610011123003;2019;0.00
2249;3941;16;145;110;606;773;4105;2974;22;24;2418109110001;2019;565714.01
2247;3851;16;145;110;606;773;4351;2175;22;24;2418109120004;2019;266663.20
2246;3937;16;145;110;606;773;4351;3301;22;24;2418109120010;2019;0.00
2255;3908;135;138;180;323;426;5103;3249;25;60;7630011104000;2019;180615.12
2251;3914;135;138;180;323;426;4402;1932;25;60;7630011106000;2019;536135.00
2254;3914;135;138;180;323;426;4402;1932;25;60;7630011106000;2019;1057719.35
2250;3937;86;169;227;410;966;4387;1562;73;10;7922991199000;2019;0.00
2255;3861;86;196;273;517;415;3141;785;47;58;7990011101001;2019;789592439.10
2256;3917;86;196;229;315;796;2547;2646;25;60;7990991105000;2019;996083.00
2253;3917;86;196;229;315;796;2547;2646;25;60;7990991105000;2019;1992166.00
2255;3859;121;149;115;519;970;2845;2288;4;23;9118012203000;2019;0.00
2256;3937;114;211;383;122;971;4075;1189;4;23;9118012303000;2019;-1315604.41
2256;3859;81;199;331;216;1170;3143;47;4;23;9118013103000;2019;0.00
2250;3859;81;199;331;216;1170;3143;47;4;23;9118013103000;2019;0.00
2247;3859;81;199;331;216;1170;3143;47;4;23;9118013103000;2019;0.00
2251;3859;120;44;64;209;212;3742;1541;54;20;1118012102000;2019;0.00
2251;3859;120;44;64;209;212;2530;1542;4;23;1118012103000;2019;0.00
2251;3937;120;44;64;5;609;3128;1545;73;10;1118013101000;2019;50934553.97
2253;3859;120;44;64;5;1339;4054;404;4;23;1118013203000;2019;0.00
2255;3937;120;44;64;5;17;3447;405;4;23;1118013303000;2019;205618.59
2248;3937;120;44;169;113;215;2829;407;73;10;1118021101001;2019;2302649428.03
2254;3937;120;44;169;113;216;2829;407;73;10;1118021201001;2019;24345236.31
2248;3937;120;44;169;113;216;2830;1547;54;20;1118021202000;2019;6746246.00
2246;3859;120;44;169;113;216;2831;1547;4;23;1118021203000;2019;0.00
2257;3937;120;44;64;209;400;3743;1895;54;20;1118012202000;2019;5661331.81
2251;3859;120;44;64;209;400;2826;769;4;23;1118012203000;2019;0.00
2257;3859;120;44;64;209;213;3744;1543;54;20;1118012302000;2019;0.00
2257;3859;120;44;64;209;213;3126;2261;4;23;1118012303000;2019;0.00
2253;3859;120;76;266;506;790;2834;1901;76;27;1121011101001;2019;0.00
2247;3937;120;76;266;506;790;2834;1901;76;27;1121011101001;2019;69856934.62
2249;3937;120;76;266;506;790;2834;1174;76;27;1121011101002;2019;980039.86
2253;3937;120;76;266;506;790;2834;2269;76;27;1121011101003;2019;31611.31
2247;3937;120;76;266;506;790;2834;1902;76;27;1121011101004;2019;69880023.64
2248;3937;120;76;266;506;206;4354;1144;72;53;1121011301005;2019;77759.18
2256;3884;120;76;266;506;206;2516;1145;136;77;1121011302000;2019;14144.96
2256;3937;120;76;266;506;598;3727;2617;76;27;1121011401002;2019;126.00
2254;3937;120;76;377;308;10;3733;1149;8;72;1121041102000;2019;29011639.42
2252;3871;120;76;377;308;10;4044;395;85;52;1121041103000;2019;1962589.44
2257;3872;120;76;377;308;10;4952;2983;132;91;1121041109000;2019;21676.41
2255;3871;120;76;377;308;10;4952;2983;132;91;1121041109000;2019;7955.44
2254;3872;120;76;377;308;10;4952;2983;132;91;1121041109000;2019;28924.13
2252;3871;120;76;377;308;395;3120;396;85;52;1121041303000;2019;17820.57
2252;3937;120;76;266;506;7;3434;755;76;27;1121011201004;2019;6074624.26
2254;3937;120;44;169;113;217;2830;1547;54;20;1118021302000;2019;17852703.70
2252;3859;120;44;169;113;217;2830;1547;54;20;1118021302000;2019;0.00
2257;3859;120;44;169;113;217;2830;1547;54;20;1118021302000;2019;0.00
2248;3859;120;44;169;113;217;2830;1547;54;20;1118021302000;2019;0.00
2251;3937;120;44;169;114;1507;5019;3183;50;71;1118022201000;2019;111100.96
2255;3835;141;206;343;639;1005;3804;2750;25;60;1610011111001;2019;370.10
2252;3872;141;206;343;639;1005;2934;2013;65;61;1610011118000;2019;382753.47
2256;3884;141;206;343;639;1005;2935;3070;25;60;1610011123002;2019;1239161.58
2256;3868;141;206;343;639;1005;2635;2378;25;60;1610011124000;2019;52203.85
2256;3898;141;206;343;639;1005;2635;2378;25;60;1610011124000;2019;23721.45
2252;3878;141;206;343;639;1005;2635;2378;25;60;1610011124000;2019;8965.00
2257;3878;141;206;343;639;1005;2612;122;25;60;1610011127000;2019;96783.39
2253;3873;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;179056.72
2249;3873;141;206;343;639;1005;4453;2731;25;60;1610011199001;2019;182712.16
2246;3937;6;190;246;336;268;2924;2363;25;60;1339991101000;2019;0.00
2252;3911;120;76;111;205;1141;3735;2623;132;91;1122011101001;2019;433536.97
2247;3911;120;76;111;205;1141;3735;2623;132;91;1122011101001;2019;559717.38
2254;3918;120;76;111;205;1141;3735;1526;132;91;1122011101003;2019;3664655.61
2251;3906;6;128;136;254;493;3259;2783;65;61;1345011101000;2019;714383.59
2252;3918;6;207;394;553;491;3256;2781;25;60;1310011101001;2019;2263.70
2256;3868;6;207;394;553;491;3256;2781;25;60;1310011101001;2019;6596.48
2255;3888;6;207;394;553;491;3256;2781;25;60;1310011101001;2019;3100.00
2254;3868;6;207;394;553;491;3256;2781;25;60;1310011101001;2019;6606.94
2255;3937;6;207;394;553;491;3256;2781;73;10;1310011101001;2019;70749.59
2247;3888;6;207;394;553;491;3256;2781;25;60;1310011101001;2019;1860.00
2246;3835;6;207;394;553;491;3256;2042;25;60;1310011101002;2019;2700.00
2255;3884;120;76;41;659;697;4980;3045;136;77;1122021101000;2019;9550509.23
2256;3884;120;76;41;659;320;4983;3057;136;77;1122021201000;2019;48.88
2252;3884;120;76;41;659;320;4989;3089;136;77;1122021203000;2019;126.92
2256;3884;120;76;41;659;1057;4992;3078;136;77;1122021303000;2019;271002.17
2254;3884;120;76;41;659;321;4986;3039;136;77;1122021401000;2019;71714.64
2252;3865;137;22;26;431;322;4219;586;25;60;1210991101008;2019;9292.74
2252;3873;137;22;26;431;322;2976;2076;79;50;1210991102002;2019;47429.80
2249;3873;137;22;26;431;322;2976;2076;79;50;1210991102002;2019;98310.51
2251;3952;6;207;90;559;862;3874;1330;25;60;1310021101001;2019;14186.00
2249;3865;137;22;26;431;322;2976;2436;25;60;1210991102009;2019;44996.54
2256;3865;137;22;26;431;322;2976;2819;25;60;1210991102010;2019;17199.74
2255;3917;137;22;26;431;322;4815;968;25;60;1210991105001;2019;231381.75
2246;3917;137;22;26;431;322;4815;2437;25;60;1210991105002;2019;186541.65
2254;3939;6;128;92;159;1242;2981;1713;12;59;1349011103000;2019;57850.52
2249;3872;6;128;92;159;1242;4809;208;65;61;1349011199000;2019;1098397.91
2254;3835;6;191;91;60;1440;4806;1705;98;74;1321001101000;2019;112.87
2254;3937;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;-116.41
2254;3898;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;16962.76
2257;3914;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;46741.72
2257;3835;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;491.04
2252;3885;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;55070.98
2257;3867;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;310957.07
2257;3882;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;256434.51
2256;3937;6;191;91;60;1440;4806;1705;31;25;1321001101000;2019;881680.71
2256;3937;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;0.00
2255;3888;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;684196.76
2253;3906;6;191;91;60;1440;4806;1705;69;73;1321001101000;2019;715340.55
2253;3937;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;0.00
2253;3929;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;485203.05
2255;3888;6;191;91;60;1440;4806;1705;74;47;1321001101000;2019;5586.78
2252;3918;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;1753.91
2251;3884;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;0.00
2257;3845;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;25331.72
2250;3940;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;4330.33
2250;3838;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;86640.41
2250;3937;6;191;91;60;1440;4806;1705;50;71;1321001101000;2019;7369.51
2249;3906;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;9008.46
2248;3884;6;191;91;60;1440;4806;1705;96;70;1321001101000;2019;921.31
2246;3883;6;191;91;60;1440;4806;1705;25;60;1321001101000;2019;3625265.24
2247;3897;6;191;91;60;1440;4806;1705;22;24;1321001101000;2019;56824.38
2256;3881;6;192;401;775;1450;4239;610;25;60;1360011101000;2019;53860.80
2252;3873;6;191;303;664;514;3287;2823;25;60;1329001102000;2019;105395.96
2248;3861;137;22;186;537;808;4419;2314;91;43;1210042103000;2019;2522536.26
2254;3861;137;22;186;537;808;4420;2315;91;43;1210042105000;2019;132659.32
2256;3861;137;22;186;537;808;4701;1955;91;43;1210042107000;2019;3768830.94
2254;3861;137;22;186;537;808;3180;2687;91;43;1210042199001;2019;414830.43
2251;3927;7;8;291;430;435;2571;1215;25;60;1400001101000;2019;111071.93
2256;3927;7;8;291;430;435;3784;449;25;60;1400001102999;2019;147584.18
2255;3927;7;8;291;430;435;3784;449;25;60;1400001102999;2019;327109.06
2247;3876;7;8;291;430;435;3784;449;25;60;1400001102999;2019;580.00
2257;3927;8;11;28;31;1191;4707;1225;25;60;1500001101004;2019;77910.06
2256;3873;137;22;186;635;60;4121;484;79;50;1210043101000;2019;114620.39
2250;3861;137;22;186;635;60;2588;1605;91;43;1210043102000;2019;2318653.49
2249;3861;137;22;186;635;60;2588;1605;91;43;1210043102000;2019;2267865.15
2256;3861;137;22;186;635;60;2890;2711;91;43;1210043107000;2019;1195602.99
2256;3873;137;22;184;541;66;3199;1982;79;50;1218022103000;2019;3671464.17
2246;3873;137;22;184;542;252;3200;1253;79;50;1218023102000;2019;16334804.86
2257;3873;137;22;184;542;252;2600;2343;79;50;1218023103000;2019;21713856.93
2247;3861;137;22;186;238;655;3524;1263;91;43;1210044102000;2019;16019.49
2247;3879;141;193;312;174;346;3034;1046;25;60;1690991101000;2019;1142.15
2251;3906;141;193;312;174;545;3041;287;25;60;1690991301000;2019;146523.79
2248;3872;141;193;312;174;545;3041;287;25;60;1690991301000;2019;473292.52
2251;3861;141;193;312;174;1096;3649;2904;25;60;1690991401000;2019;393136.89
2257;3937;10;145;147;682;351;3044;1054;4;23;1718011101003;2019;91822893.02
2255;3848;11;131;60;496;942;4340;2963;1;39;1910081101000;2019;269201.60
2250;3884;11;131;60;496;942;4340;2963;136;77;1910081101000;2019;34677.63
2255;3865;11;131;418;497;1317;4634;2225;25;60;1910091101000;2019;28016.33
2253;3952;11;131;418;497;1317;4634;2225;25;60;1910091101000;2019;789.14
2257;3880;14;21;57;191;934;3402;1109;74;47;2213001199000;2019;23080.00
2257;3873;14;21;57;191;934;3402;1109;74;47;2213001199000;2019;0.00
2249;3906;14;21;57;191;934;3402;1109;74;47;2213001199000;2019;77800.00
2249;3868;14;21;57;191;934;3402;1109;74;47;2213001199000;2019;2000.00
2250;3890;11;131;105;396;370;4624;2580;25;60;1910041102000;2019;2011882.01
2255;3906;11;131;371;708;1126;4337;2220;25;60;1910061101000;2019;7613219.61
2248;3872;11;131;371;708;1126;4337;2220;25;60;1910061101000;2019;716321.50
2248;3937;10;145;147;284;170;2750;2516;73;10;1718016101001;2019;28809988.46
2252;3937;10;145;147;284;170;2750;1796;4;23;1718016101003;2019;7590723.30
2255;3937;10;145;260;458;893;3974;245;75;31;1718021101000;2019;10613693.07
2251;3835;11;168;419;306;202;2810;2235;25;60;1921991101999;2019;0.00
2255;3878;11;168;419;306;202;2810;2235;25;60;1921991101999;2019;5235.00
2246;3835;11;168;419;306;202;2810;2235;25;60;1921991101999;2019;50.90
2253;3937;11;168;307;460;720;3618;1747;73;10;1922061101999;2019;71796.24
2256;3904;10;145;437;831;1536;5065;3271;355;92;1718032101000;2019;28241512.92
2254;3904;11;168;165;607;946;4852;2863;64;37;1922991101000;2019;1456.86
2247;3904;11;168;165;607;946;4852;2863;64;37;1922991101000;2019;168199.95
2247;3899;11;168;165;607;946;3631;2871;4;23;1922991104000;2019;87002.37
2249;3899;11;168;165;607;946;3328;2872;29;21;1922991105000;2019;139456.08
2246;3899;11;168;165;607;946;3328;2872;29;21;1922991105000;2019;47639.34
2255;3899;11;168;165;607;946;2727;1768;87;36;1922991107000;2019;62095.39
2255;3899;11;168;165;607;946;4860;1769;87;36;1922991108000;2019;60567.98
2257;3869;11;168;165;607;946;4268;267;22;24;1922991199000;2019;69368.58
2253;3861;11;168;165;607;946;4268;267;47;58;1922991199000;2019;125748.65
2257;3904;11;168;165;607;946;4268;267;355;92;1922991199000;2019;5839.97
2257;3872;11;168;165;607;946;4268;267;25;60;1922991199000;2019;2119606.82
2257;3871;11;168;165;607;946;4268;267;25;60;1922991199000;2019;1415.68
2251;3952;11;168;165;607;946;4268;267;25;60;1922991199000;2019;5396.64
2256;3898;11;168;165;607;946;4268;267;25;60;1922991199000;2019;3999.80
2255;3952;11;168;165;607;946;4268;267;25;60;1922991199000;2019;4835.90
2254;3898;11;168;165;607;946;4268;267;25;60;1922991199000;2019;7081.80
2252;3859;11;168;165;607;946;4268;267;73;10;1922991199000;2019;0.00
2251;3873;11;168;165;607;946;4268;267;40;49;1922991199000;2019;7071.06
2253;3889;11;168;165;607;946;4268;267;25;60;1922991199000;2019;950.00
2250;3867;11;168;165;607;946;4268;267;25;60;1922991199000;2019;1758.47
2248;3837;11;168;165;607;946;4268;267;25;60;1922991199000;2019;2454.75
2246;3861;11;168;165;607;946;4268;267;25;60;1922991199000;2019;0.00
2247;3847;11;168;165;607;946;4268;267;44;56;1922991199000;2019;11228.58
2247;3904;11;168;165;607;946;4268;267;25;60;1922991199000;2019;112148.64
2246;3904;10;145;437;839;1537;5043;3253;355;92;1718034101000;2019;0.00
2253;3904;10;145;437;839;1537;5056;3323;355;92;1718034102000;2019;4634702.14
2256;3904;10;145;437;839;1537;5056;3323;355;92;1718034102000;2019;2486258.06
2252;3838;11;168;257;278;733;5003;3111;25;60;1923991101000;2019;344429.65
2248;3926;10;194;1;501;592;3429;653;98;74;1738109105001;2019;5510616.20
2256;3899;10;145;316;690;1288;4593;1463;29;21;1718051101000;2019;45634607.29
2248;3937;10;194;1;501;592;2811;3241;96;70;1738109120005;2019;0.00
2257;3913;141;206;218;90;764;3701;2568;25;60;1610021101000;2019;-5660.00
2250;3837;141;206;218;90;764;3701;2568;25;60;1610021101000;2019;2116266.40
2247;3899;10;145;109;391;1117;2789;702;22;24;1718102102001;2019;121953.00
2255;3899;10;139;148;285;741;3657;1446;4;23;1758011101000;2019;89048586.47
2246;3937;10;139;148;285;741;3049;672;4;23;1758011102002;2019;0.00
2246;3899;10;139;148;285;741;2757;1445;4;23;1758011104001;2019;4907182.63
2257;3884;11;208;212;794;173;4982;3050;25;60;1990991109001;2019;4601021.64
2249;3884;11;208;212;794;173;4982;3050;25;60;1990991109001;2019;1857855.58
2249;3884;11;208;212;794;173;4982;3051;25;60;1990991109002;2019;7124.59
2256;3911;11;208;212;794;173;4584;2915;25;60;1990991199000;2019;6538.76
