id_tempo;id_orgao;id_convenio;id_concedente;id_unidade_orc;id_situacao;ano_particao;vr_concedente_atual;vr_proponente_atual
42032;7;1480;259;4025;2;2016;30000000.00;676009.22
46122;7;1487;689;4025;1;2019;283757.34;3718.19
47076;7;1503;689;4025;1;2020;21200000.00;432654.00
46118;7;1524;689;4025;1;2019;136986.30;2795.64
48435;45;1531;689;4004;1;2020;2999286.48;158012.00
47055;31;1520;689;4047;2;2019;200000.00;4100.00
47076;31;1519;689;4047;1;2020;2286270.00;46660.00
47077;31;1521;689;4047;1;2020;593830.00;12850.00
47076;31;1516;689;4047;1;2020;744000.00;15184.00
47076;31;1515;689;4047;1;2020;1000000.00;20450.00
47076;31;1517;689;4047;1;2020;2849720.00;60898.00
37106;31;1522;689;4047;2;2017;975000.00;19898.00
47076;31;1518;689;4047;1;2020;477500.00;10800.00
47048;58;1491;648;4048;1;2019;3120274.85;63679.08
37580;58;1559;671;4048;2;2018;46500.00;0.00
48513;57;1555;385;4026;1;2020;1300000.00;145157.00
47149;57;1489;534;4026;1;2020;2086312.84;0.00
47994;57;1504;1121;4026;2;2020;125000.00;12500.00
48031;57;1508;234;4026;1;2020;36000.00;7200.00
47087;57;1463;813;4026;1;2020;18000.00;3600.00
47982;57;1485;811;4026;2;2020;100000.00;20000.00
47982;57;1484;364;4026;1;2020;66700.00;0.00
47994;57;1492;191;4026;1;2020;272000.00;54400.00
48438;57;1529;747;4026;1;2020;348000.00;69600.00
49358;57;1574;747;4026;1;2020;400000.00;0.00
49358;57;1572;15;4026;1;2020;587135.50;11742.71
48452;57;1535;732;4026;1;2020;234000.00;46800.00
48008;57;1502;125;4026;1;2020;15673.18;3134.64
47611;57;1440;1165;4026;2;2019;126500.00;0.00
49356;57;1569;863;4026;1;2020;360000.00;72000.00
47128;57;1476;699;4026;2;2020;175000.00;0.00
49343;57;1567;859;4026;1;2020;300000.00;60000.00
47056;57;1444;416;4026;2;2019;1147923.80;23645.52
47056;57;1445;416;4026;1;2019;35000025.95;734636.86
47080;57;1447;553;4026;1;2020;60000.00;12000.00
47080;57;1450;553;4026;1;2020;30000.00;6000.00
47058;57;1460;261;4026;1;2020;100000.00;2058.52
48442;57;1532;845;4026;1;2020;3843080.00;79011.60
48447;57;1533;1218;4026;1;2020;9280.00;1856.00
47144;57;1477;1213;4026;1;2020;161000.00;32200.00
47128;57;1475;1212;4026;1;2020;17355.00;0.00
47052;57;1456;1209;4026;1;2019;660230.91;68502.65
47056;57;1462;1209;4026;1;2019;4811140.10;167743.29
48460;57;1544;1183;4026;1;2020;350000.00;0.00
47974;57;1483;1216;4026;1;2020;12560.85;0.00
49352;57;1573;1219;4026;1;2020;11000.00;2200.00
47052;57;1443;478;4026;2;2019;141800.00;28360.00
48517;57;1556;543;4026;1;2020;93371.61;0.00
48508;57;1554;390;4026;1;2020;15673.18;3134.64
47987;57;1488;244;4026;1;2020;220000.00;44000.00
48520;57;1558;537;4026;1;2020;15673.18;3134.64
47982;40;1498;103;3999;1;2020;1253853.84;0.00
47982;40;1496;103;3999;1;2020;915130.28;0.00
47982;40;1497;103;3999;1;2020;748980.00;0.00
47983;40;1507;103;3999;1;2020;60000.00;0.00
47983;40;1495;103;3999;1;2020;2400000.00;0.00
47970;40;1493;103;3999;1;2020;500000.00;0.00
47983;40;1506;103;3999;1;2020;199895.00;0.00
47983;40;1494;103;3999;1;2020;633242.88;0.00
48471;40;1549;103;3999;1;2020;65000.00;0.00
49350;40;1571;103;3999;1;2020;150000.00;0.00
49350;40;1568;103;3999;1;2020;50000.00;0.00
48501;40;1553;103;3999;1;2020;4128000.00;0.00
48464;40;1552;103;3999;1;2020;200000.00;0.00
48471;40;1551;103;3999;1;2020;250000.00;0.00
49350;40;1570;103;3999;1;2020;100000.00;0.00
47610;40;1481;1215;3999;2;2019;36420.76;0.00
37135;34;1327;108;3800;2;2018;500000.00;15000.00
45311;34;1305;555;3800;2;2018;199501.00;20202.00
45236;19;1299;1177;3806;1;2018;200713.32;0.00
38376;19;1342;679;3806;1;2013;842751.52;0.00
37136;20;1254;470;3734;1;2018;200000.00;4400.00
39767;20;1320;845;3734;2;2014;750000.00;83500.00
37534;40;1279;855;3807;2;2018;396000.00;4000.00
45271;40;1314;103;3807;2;2018;1253853.84;0.00
45271;40;1295;103;3807;1;2018;1526026.25;0.00
37121;7;1229;340;3754;2;2018;349975.00;8163.27
37086;58;1252;707;3809;2;2017;64800.00;0.00
37521;58;1257;557;3809;2;2018;149578.00;35024.00
45314;57;1306;385;3787;2;2018;900000.00;100454.00
45265;57;1290;382;3787;1;2018;3548463.25;0.00
45700;57;1340;817;3787;2;2018;130980.00;26196.00
45714;57;1337;530;3787;1;2018;3336674.28;300000.00
37495;57;1242;525;3787;2;2018;4850.90;0.00
45239;57;1289;943;3787;2;2018;9765.90;0.00
37572;57;1267;753;3787;2;2018;4850.90;0.00
45285;57;1301;433;3787;2;2018;80000.00;16000.00
45749;57;1344;699;3787;2;2018;140000.00;0.00
37537;57;1258;999;3787;2;2018;24000.00;1200.00
45239;57;1278;1160;3787;2;2018;55000.00;11000.00
45235;57;1292;998;3787;2;2018;240000.00;48000.00
37495;57;1243;998;3787;1;2018;192000.00;96000.00
37117;57;1247;416;3787;2;2017;40101869.00;845534.00
37124;57;1250;416;3787;2;2018;100000.00;3232.00
37586;57;1268;553;3787;1;2018;79353.36;15420.00
42974;57;1263;261;3787;2;2017;294000.00;6000.00
45314;57;1307;1193;3787;2;2018;29569.60;0.00
45300;57;1300;1189;3787;2;2018;65606.00;0.00
45270;57;1296;1182;3787;1;2018;2053333.20;0.00
45709;57;1336;1197;3787;2;2018;65490.00;0.00
45314;57;1345;1183;3787;2;2018;172000.00;0.00
37557;57;1265;1180;3787;2;2018;15000.00;3000.00
45681;57;1313;1194;3787;2;2018;3155.50;0.00
45267;57;1291;1186;3787;1;2018;560000.00;0.00
37495;57;1244;1178;3787;2;2018;29920.00;5984.00
45245;57;1293;1184;3787;2;2018;11850.00;0.00
37599;57;1270;1181;3787;2;2018;17488.53;0.00
45306;57;1304;1174;3787;2;2018;15353.91;1535.91
37135;57;1251;1179;3787;2;2018;499926.00;10203.00
45245;57;1288;394;3787;1;2018;370000.00;37000.00
45245;57;1287;543;3787;2;2018;240000.00;0.00
45293;57;1303;1134;3787;1;2018;52800.00;0.00
37117;2;1237;403;3768;2;2017;529497.00;10807.00
37542;60;1269;557;3758;1;2018;600000.00;150000.00
40169;23;1273;391;3817;1;2015;15773041.86;774907.12
45223;42;1286;1182;3732;2;2018;200000.00;0.00
45224;42;1335;1182;3732;2;2018;3193000.00;0.00
45223;42;1285;1182;3732;2;2018;600000.00;0.00
45223;42;1284;1182;3732;2;2018;25000000.00;0.00
45223;42;1282;1182;3732;1;2018;10000000.00;0.00
45674;25;1323;332;3792;1;2018;550000.00;0.00
45674;25;1318;332;3792;1;2018;105000.00;0.00
42975;25;1271;332;3792;1;2017;400000.00;0.00
37134;43;1228;332;3731;1;2018;1400000.00;0.00
45216;13;1283;747;3776;2;2018;238225.00;0.00
37573;13;1264;747;3776;2;2018;2500000.00;0.00
45703;13;1341;332;3776;1;2018;499922.00;0.00
45293;13;1324;985;3776;1;2018;6373037.39;0.00
42912;51;1275;1159;3801;2;2016;500000.00;0.00
45217;16;1280;236;3769;1;2018;82000.00;0.00
37607;16;1281;530;3769;2;2018;720000.00;0.00
45231;16;1277;1160;3769;2;2018;55000.00;0.00
45771;16;1353;416;3769;1;2019;250000.00;36860.00
45771;16;1350;416;3769;1;2019;1984000.00;153219.00
45771;16;1349;416;3769;1;2019;950000.00;185497.00
46122;19;1374;109;3869;1;2019;600000.00;400000.00
45236;19;1354;1177;3869;1;2018;750000.00;0.00
45272;40;1373;103;3913;2;2018;2400000.00;0.00
45739;40;1371;103;3913;1;2018;1906842.88;0.00
45271;40;1376;103;3913;2;2018;633242.88;0.00
45271;40;1386;103;3913;1;2018;748980.00;0.00
47534;40;1424;103;3913;2;2019;1526026.25;0.00
46646;40;1412;103;3913;2;2019;748980.00;0.00
47581;40;1435;103;3913;1;2019;1526026.25;0.00
46649;40;1413;103;3913;2;2019;633242.88;0.00
46647;40;1411;103;3913;2;2019;2400000.00;0.00
47534;40;1423;103;3913;1;2019;2860264.32;0.00
46636;40;1414;103;3913;1;2019;1253853.84;0.00
45769;7;1434;1139;3897;1;2018;3496500.00;3500.00
45772;31;1396;689;3926;2;2019;462818.00;9500.00
37130;31;1378;689;3926;2;2018;877500.00;17908.80
37130;31;1384;689;3926;2;2018;1230287.00;40816.60
37043;31;1401;689;3926;2;2017;400000.00;8164.00
37137;31;1377;689;3926;2;2018;399974.00;8250.00
37130;31;1383;689;3926;2;2018;339256.13;9950.00
45713;31;1402;689;3926;1;2018;1064341.85;21721.26
37130;31;1379;689;3926;2;2018;475983.30;19898.00
45772;31;1408;689;3926;1;2019;818762.00;16710.00
45713;31;1399;689;3926;2;2018;136986.30;2795.64
46117;31;1397;689;3926;2;2019;350000.00;7145.00
37130;31;1385;689;3926;2;2018;200000.00;4091.80
37114;31;1403;1139;3926;2;2017;200000.00;4084.00
37116;31;1404;1139;3926;2;2017;250000.00;5103.00
45295;58;1394;493;3927;2;2018;37800.00;0.00
45769;58;1389;689;3927;1;2018;185909.98;3795.02
46118;58;1375;335;3927;1;2019;255000.00;1000.00
47525;57;1422;236;3898;1;2019;420000.00;84000.00
47525;57;1419;236;3898;1;2019;400000.00;80000.00
46604;57;1390;1121;3898;2;2019;125000.00;25000.00
47547;57;1426;1120;3898;1;2019;317642.00;50000.00
47556;57;1431;1120;3898;1;2019;120000.00;24000.00
47605;57;1436;377;3898;2;2019;160000.00;32000.00
46604;57;1398;945;3898;2;2019;130000.00;26000.00
46206;57;1382;502;3898;1;2019;240000.00;48000.00
46206;57;1380;775;3898;2;2019;5496.11;0.00
46206;57;1388;615;3898;1;2019;330000.00;66000.00
47513;57;1418;722;3898;1;2019;32992.00;6598.40
46670;57;1410;894;3898;1;2019;210000.00;42000.00
47548;57;1428;577;3898;1;2019;127500.00;25500.00
46166;57;1405;1019;3898;1;2019;94000.00;14000.00
47548;57;1432;567;3898;2;2019;72881.60;14576.32
47513;57;1417;870;3898;2;2019;160500.00;32100.00
47521;57;1421;1166;3898;1;2019;260000.00;52000.00
47539;57;1429;113;3898;1;2019;108000.00;21600.00
45771;57;1352;416;3898;1;2019;1085061.00;25180.00
45771;57;1355;416;3898;1;2019;5842500.00;158958.00
45771;57;1366;416;3898;1;2019;0.00;326810.73
45771;57;1348;416;3898;1;2019;817083.00;16676.00
45771;57;1347;416;3898;1;2019;195349.00;3994.00
47597;57;1439;262;3898;2;2019;60000.00;12000.00
46611;57;1393;988;3898;2;2019;2400000.00;480000.00
47052;57;1438;1207;3898;1;2019;141800.00;28360.00
46159;57;1387;1200;3898;2;2019;300000.00;0.00
47548;57;1425;1205;3898;2;2019;13559.92;2711.98
47525;57;1420;1203;3898;2;2019;5353.46;1070.69
46116;57;1357;1199;3898;2;2019;15000.00;3000.00
47052;57;1441;1208;3898;1;2019;42252.79;8450.56
45776;57;1356;1198;3898;1;2019;603809.52;55392.14
46691;57;1415;1202;3898;2;2019;70385.00;14077.00
47548;57;1427;1204;3898;2;2019;20000.00;4000.00
47597;57;1442;394;3898;1;2019;288000.00;28800.00
46207;57;1391;542;3898;1;2019;140000.00;28000.00
46642;33;1400;1151;3899;2;2019;514153.95;64269.24
45764;2;1381;403;3900;1;2018;100000.00;25000.00
39269;42;1433;486;3911;1;2014;30000000.00;0.00
46116;13;1358;332;3909;1;2019;380000.00;0.00
45764;14;1372;111;3743;1;2018;719669.05;232879.76
37117;14;1225;261;3743;2;2017;293319.34;6069.66
45696;15;1338;418;3744;2;2018;185909.98;4081.63
45696;15;1339;418;3744;2;2018;234833.66;5102.04
37116;15;1322;1196;3744;2;2017;150000.00;16000.00
37127;15;1276;825;3744;2;2018;200000.00;4082.00
45771;35;1361;416;3820;2;2019;330382.50;6998.54
45771;35;1359;416;3820;2;2019;219759.73;4948.13
45771;35;1362;416;3820;2;2019;392456.68;10793.33
45771;35;1365;416;3820;2;2019;1205079.84;27126.74
45771;35;1360;416;3820;2;2019;100000.00;2868.01
45771;35;1364;416;3820;1;2019;211966.92;4368.02
45771;35;1363;416;3820;1;2019;148186.22;3043.78
37124;35;1232;261;3820;2;2018;1591615.73;32653.47
37117;35;1235;261;3820;2;2017;394337.68;10266.00
37117;35;1234;261;3820;2;2017;199727.20;5473.20
37117;35;1233;261;3820;2;2017;17182509.51;351274.79
37135;44;1326;108;3750;2;2018;515000.00;4428.90
45313;44;1321;689;3750;1;2018;479452.05;20547.95
45746;16;1351;818;3835;1;2018;31500.00;0.00
46607;16;1395;1165;3835;1;2019;311000.00;0.00
45771;14;1367;416;3838;1;2019;500000.00;13974.00
41569;15;1416;1058;3845;1;2016;1000000.00;20500.00
49361;19;1603;109;4196;1;2020;50030.00;33359.00
49358;19;1605;109;4196;1;2020;1000000.00;666667.00
49378;44;1615;108;4096;1;2021;500000.00;500.50
49379;44;1614;108;4096;1;2021;500000.00;9701.66
49390;44;1647;108;4096;1;2021;1037986.74;1040.00
49355;44;1616;108;4096;1;2020;287306.00;290.00
49391;44;1649;689;4096;1;2021;248300.00;2414.17
49391;44;1645;689;4096;1;2021;888150.00;1063.34
49383;7;1640;108;4158;1;2021;1500000.00;31376.63
49390;7;1612;689;4158;1;2021;477500.00;13000.00
49390;7;1662;689;4158;1;2021;1901000.00;40816.40
49389;58;1602;689;4102;1;2021;100000.00;2000.00
49389;58;1604;689;4102;1;2021;500000.00;11000.00
49432;57;1617;732;4159;1;2021;4000000.00;40000.00
48921;57;1646;699;4159;1;2021;136000.00;0.00
48949;57;1651;859;4159;1;2021;960000.00;19200.00
48880;57;1633;999;4159;1;2021;144000.00;28800.00
48964;57;1663;1160;4159;1;2021;55000.00;11000.00
48959;57;1659;692;4159;1;2021;68000.00;13600.00
49361;57;1596;1209;4159;1;2020;990876.81;35678.14
48529;57;1595;1209;4159;1;2020;759762.69;52409.84
49375;57;1588;1209;4159;1;2021;4603110.00;94490.50
49361;57;1589;1209;4159;1;2020;12433477.87;359098.83
49386;57;1600;1209;4159;1;2021;1194526.22;25010.00
48529;57;1598;1209;4159;1;2020;238750.00;16378.07
49344;57;1590;1209;4159;1;2020;4099517.54;85265.60
48529;57;1597;1209;4159;1;2020;238750.00;16378.07
48529;57;1601;1209;4159;1;2020;735350.00;50444.47
49344;57;1591;1209;4159;1;2020;29252168.46;600325.04
48529;57;1599;1209;4159;1;2020;1728550.00;37127.26
48880;57;1632;1227;4159;1;2021;245800.00;0.00
48897;57;1635;1228;4159;1;2021;160978.00;0.00
48959;57;1660;392;4159;1;2021;100000.00;20000.00
49391;68;1608;689;4201;1;2021;200000.00;19850.00
47064;20;1619;470;4092;2;2020;150000.00;8795.64
48528;20;1620;855;4092;1;2020;1877609.25;18965.75
49386;20;1630;845;4092;1;2021;100000.00;1752.82
49386;20;1629;845;4092;1;2021;250000.00;20112.09
49386;20;1631;845;4092;1;2021;370000.00;10217.33
49385;40;1609;470;4089;1;2021;100000.00;1100.00
49386;40;1610;1159;4089;1;2021;199299.00;25.00
48880;40;1643;103;4089;1;2021;960000.00;0.00
48942;40;1656;103;4089;1;2021;2860264.32;0.00
48942;40;1653;103;4089;1;2021;2400000.00;0.00
48942;40;1658;103;4089;1;2021;748980.00;0.00
48880;40;1644;103;4089;1;2021;1867890.36;0.00
48936;40;1654;103;4089;1;2021;60000.00;0.00
48943;40;1655;103;4089;1;2021;633242.88;0.00
49362;40;1606;103;4089;1;2020;2860264.32;0.00
48888;40;1642;103;4089;1;2021;576000.00;0.00
49391;40;1607;103;4089;1;2021;3052052.51;0.00
48965;40;1664;103;4089;1;2021;1248000.00;0.00
48936;40;1657;103;4089;1;2021;1253853.84;0.00
49358;2;1579;992;4161;1;2020;3000000.00;300000.00
49384;2;1587;992;4161;1;2021;500000.00;10300.00
49377;2;1594;992;4161;1;2021;960019.00;19597.00
49450;42;1637;744;4088;1;2021;500000.00;0.00
49450;42;1636;495;4088;1;2021;500000.00;0.00
49368;25;1582;332;4090;1;2020;1083214.00;0.00
49362;25;1586;332;4090;1;2020;530000.00;0.00
49368;25;1584;332;4090;1;2020;550474.00;0.00
47119;13;1634;747;4086;1;2020;7339247.08;0.00
47119;13;1652;747;4086;1;2020;7466713.52;0.00
49426;13;1624;932;4086;1;2021;915534.62;0.00
49399;13;1626;1223;4086;1;2021;158653.30;0.00
49401;13;1622;1224;4086;1;2021;10995.27;0.00
49400;13;1627;1224;4086;1;2021;14708.10;0.00
49369;13;1618;1220;4086;1;2020;420580.44;0.00
49405;13;1623;1222;4086;1;2021;1524132.42;0.00
49387;13;1625;1225;4086;1;2021;112585.82;0.00
49407;13;1621;1226;4086;1;2021;1316389.20;0.00
49397;13;1628;833;4086;1;2021;1131115.44;0.00
49378;26;1641;108;4083;1;2021;6000000.00;640000.00
48930;16;1650;968;4165;1;2021;180000.00;0.00
49442;16;1638;234;4165;1;2021;353497.28;0.00
49370;16;1583;416;4165;1;2020;309532.00;21568.00
49357;16;1593;1209;4165;1;2020;15069298.90;324442.24
49361;16;1592;1209;4165;1;2020;3745000.00;79537.29
47108;14;1639;1214;4168;1;2020;33696690.07;687687.56
49379;15;1648;1139;4170;1;2021;100000.00;2200.00
49376;15;1661;1139;4170;1;2021;150000.00;4000.00
49370;35;1580;416;4174;1;2020;19498079.64;403030.00
49349;35;1581;1209;4174;1;2020;2429760.45;57000.00
49375;35;1578;1209;4174;1;2021;998456.62;22189.32
49375;35;1585;1209;4174;1;2021;499639.99;11094.66
47064;15;1479;1214;3956;1;2020;2200000.00;8411160.26
49341;15;1564;1214;3956;1;2020;3500000.00;2470499.00
47611;15;1461;1139;3956;1;2019;2336233.31;48000.00
47076;15;1527;1139;3956;2;2020;100000.00;2525.00
46138;15;1514;1139;3956;1;2019;150000.00;4000.00
47076;15;1528;1139;3956;2;2020;100000.00;3530.76
48014;15;1575;1139;3956;2;2020;441454.88;9009.28
49349;35;1576;416;3962;1;2020;749311.49;17656.09
49349;35;1577;416;3962;1;2020;366722.41;7600.00
47058;35;1471;1209;3962;2;2020;209826.13;7254.04
47056;35;1473;1209;3962;1;2019;2999730.85;61853.46
47108;2;1499;992;4028;1;2020;911877.39;18609.74
47048;5;1465;601;3990;1;2019;3626000.00;74000.00
36683;23;1457;108;4030;2;2017;1791882.94;36942.27
41565;23;1459;108;4030;2;2016;1820641.17;37390.15
41565;23;1458;108;4030;2;2016;999319.24;20394.28
41565;23;1455;108;4030;2;2016;569414.91;12460.75
41565;23;1453;108;4030;2;2016;464089.51;9907.27
41565;23;1467;108;4030;2;2016;690900.00;14100.00
47121;23;1490;988;4030;1;2020;27877369.08;0.00
47108;23;1526;689;4030;1;2020;17190000.00;351000.00
48466;23;1547;1182;4030;1;2020;2316892.01;0.00
47056;23;1464;1210;4030;1;2019;12000000.00;1239483.15
47976;42;1501;1182;3997;1;2020;10000000.00;1000000.00
48025;42;1509;1182;3997;1;2020;1830199.50;0.00
48451;42;1545;1182;3997;1;2020;12060000.00;1340000.00
47976;42;1500;1182;3997;1;2020;2272727.00;227273.00
48025;42;1505;1182;3997;2;2020;2479215.00;247922.00
48074;42;1530;1182;3997;2;2020;4000000.00;400000.00
47070;42;1446;486;3997;2;2020;929630.44;0.00
48051;42;1523;486;3997;1;2020;579656.00;0.00
47611;25;1451;1159;4000;1;2019;250000.00;0.00
47048;25;1449;1159;4000;1;2019;300000.00;0.00
47049;25;1448;332;4000;1;2019;700000.00;0.00
48461;43;1546;99;3994;1;2020;304630.68;0.00
48012;13;1511;747;3995;1;2020;120000.00;0.00
48073;13;1540;747;3995;1;2020;246667.00;0.00
48073;13;1538;747;3995;1;2020;848641.00;0.00
48073;13;1542;747;3995;1;2020;100000.00;0.00
48073;13;1537;747;3995;1;2020;200000.00;0.00
48073;13;1539;747;3995;1;2020;100000.00;0.00
48073;13;1543;747;3995;1;2020;1277549.00;0.00
48073;13;1534;747;3995;1;2020;100000.00;0.00
48073;13;1536;747;3995;1;2020;535290.00;0.00
48073;13;1541;747;3995;1;2020;248161.00;0.00
48012;13;1513;747;3995;1;2020;70000.00;0.00
48012;13;1512;747;3995;1;2020;150000.00;0.00
47071;13;1470;747;3995;2;2020;200000.00;0.00
48464;13;1548;747;3995;1;2020;86441.00;0.00
47610;13;1474;332;3995;1;2019;449980.00;0.00
48005;13;1510;985;3995;1;2020;10354202.71;0.00
42863;17;1565;1159;4033;2;2011;4262971.38;0.00
36099;17;1566;1159;4033;2;2012;4789041.35;0.00
36051;17;1560;858;4033;1;2012;9442870.05;0.00
36051;17;1562;858;4033;2;2012;5746739.22;0.00
36051;17;1561;858;4033;2;2012;4165244.83;0.00
37030;17;1472;108;4033;1;2013;13904828.79;1544980.97
40178;65;1486;685;3982;2;2015;2284000.00;571000.00
47133;16;1478;234;4035;2;2020;400314.46;0.00
48486;16;1557;577;4035;1;2020;312500.00;0.00
47056;16;1452;416;4035;2;2019;250000.00;9384.96
47058;16;1466;1209;4035;2;2020;6460387.00;133923.28
47056;16;1454;1209;4035;2;2019;1799775.05;49561.45
47056;14;1468;1209;4038;1;2019;2306376.48;47068.91
47056;14;1469;1209;4038;1;2019;2237415.32;45661.54
48063;14;1525;1209;4038;1;2020;1959898.08;39997.92
48536;14;1563;1209;4038;1;2020;120000.00;2399.80
40608;16;319;234;2179;2;2015;441884.27;0.00
41531;16;722;1160;2179;2;2015;30000.00;0.00
39775;16;345;261;2179;2;2014;200000.00;23000.00
40178;59;312;261;3018;2;2015;224105.00;11795.00
41566;14;709;111;2804;1;2016;947338.03;50670.60
40190;14;322;261;2804;2;2015;0.00;0.00
41569;14;376;261;2804;2;2016;0.00;0.00
41576;14;668;261;2804;2;2016;100000.00;11262.76
41566;14;402;1065;2804;2;2016;499768.82;10204.08
38777;14;407;1058;2804;2;2014;0.00;0.00
41083;46;752;1068;3433;2;2015;556610.00;556610.00
40221;46;385;337;3433;2;2015;397770.00;397770.00
41554;15;692;1139;1970;1;2015;299775.00;6200.00
41531;15;396;827;1970;2;2015;250000.00;62500.00
39783;15;393;391;1970;2;2014;4644431.91;1539834.98
41534;15;691;391;1970;2;2015;350000.00;70000.00
40182;15;665;391;1970;2;2015;2800000.00;3692163.46
40162;35;346;416;3214;1;2014;1054216.80;140686.20
40162;35;386;416;3214;2;2014;0.00;23110.69
38770;35;412;261;3214;2;2014;0.00;239345.84
40164;35;342;261;3214;2;2015;0.00;83737.00
38770;35;325;261;3214;2;2014;0.00;44993.26
40174;9;420;111;1965;2;2015;162000.00;17243.00
41574;44;750;1143;3218;2;2016;300000.00;23000.00
37379;54;360;1143;3210;2;2013;225000.00;25000.00
38780;54;388;1143;3210;2;2014;1727934.12;190072.53
41080;52;377;747;3212;2;2015;934000.00;934000.00
41566;14;302;111;3564;1;2016;5826874.77;121360.38
41988;46;316;339;3465;2;2016;6894850.00;3000000.00
42975;15;35;418;3488;2;2017;575250.00;11739.80
38191;15;523;418;3488;2;2008;3900000.00;2000000.00
42975;15;659;418;3488;2;2017;754765.05;15403.37
42975;15;687;418;3488;2;2017;423786.68;8648.71
42948;15;295;416;3488;2;2016;250000.00;5102.41
41561;15;326;481;3488;2;2015;384240.00;3156.00
36496;15;708;481;3488;2;2012;327677.75;41145.45
42963;15;44;391;3488;2;2016;1500000.00;771909.24
36006;15;327;391;3488;2;2012;312537.75;135660.75
38791;15;411;391;3488;2;2014;180000.00;20000.00
40171;15;734;391;3488;2;2015;0.00;0.00
37015;15;26;825;3488;2;2012;1210992.56;490955.65
42863;15;363;825;3488;2;2011;348864.45;438059.29
42862;15;426;825;3488;2;2011;354666.24;88666.56
38763;15;703;825;3488;2;2014;623104.00;76896.00
42955;15;714;825;3488;2;2016;200000.00;20000.00
37015;15;705;825;3488;2;2012;1390111.06;347527.76
42967;35;395;416;3545;2;2017;300000.00;6123.15
41624;35;716;261;3545;2;2016;600000.00;39339.36
42959;44;710;1143;3466;2;2016;442851.44;2068.56
42045;54;740;259;3491;2;2016;12000000.00;250000.00
42963;54;685;1143;3491;2;2016;100000.00;2000.00
42967;54;674;1143;3491;2;2017;112036.32;1131.68
36204;20;37;855;3643;2;2017;292030.20;2949.80
42924;40;736;1159;3592;2;2016;130000.00;0.00
42960;7;9;689;3645;2;2016;3000000.00;61224.50
42505;7;1215;689;3645;2;2016;341250.00;6964.30
42945;7;392;689;3645;2;2016;943456.80;19897.96
42969;7;7;340;3645;2;2017;306642.00;6258.00
42980;7;3;1143;3645;2;2017;1267149.00;25860.19
42973;7;730;1143;3645;2;2017;852124.70;17390.30
42976;7;681;1143;3645;2;2017;193564.00;3950.29
42973;45;660;1143;3673;2;2017;558721.95;11402.49
42962;31;55;689;3593;2;2016;811636.00;16575.00
37137;58;1256;689;3580;1;2018;700000.00;7100.00
37137;58;1255;689;3580;1;2018;400000.00;4050.00
36614;57;928;1120;3635;2;2017;400000.00;80000.00
36626;57;940;1120;3635;2;2017;240000.00;48000.00
36626;57;955;813;3635;2;2017;127000.00;25400.00
36620;57;954;215;3635;2;2017;73039.00;14607.80
42989;57;337;739;3635;2;2017;40000.00;2000.00
37048;57;1212;1172;3635;2;2017;79023.00;0.00
37081;57;1218;16;3635;2;2017;0.00;0.00
37059;57;1210;1165;3635;1;2017;200000.00;40000.00
36159;57;17;859;3635;1;2017;600000.00;105600.00
37054;57;1214;859;3635;2;2017;245000.00;49000.00
36620;57;965;859;3635;1;2017;544000.00;108800.00
36682;57;961;1160;3635;1;2017;5680000.00;1136000.00
37117;57;1248;261;3635;2;2017;1000000.00;21000.00
42967;57;41;261;3635;2;2017;237630.50;9588.50
42967;57;5;261;3635;2;2017;5769828.04;132855.96
37124;57;1253;261;3635;1;2018;2578102.00;112707.00
37129;57;1274;261;3635;1;2018;400000.00;99892.42
37124;57;1249;261;3635;1;2018;988344.50;107823.50
37557;57;650;103;3635;1;2018;1971000.00;0.00
36645;57;672;1151;3635;2;2017;3766211.00;76869.00
36209;57;942;1146;3635;1;2017;126000.00;0.00
36184;57;690;839;3635;1;2017;290000.00;58000.00
36659;57;962;341;3635;2;2017;86700.00;0.00
36591;57;929;1069;3635;2;2017;250000.00;0.00
36668;57;956;490;3635;2;2017;67339.00;0.00
42978;57;944;40;3635;2;2017;300000.00;0.00
37081;57;1221;1175;3635;2;2017;22000.00;4400.00
36675;57;932;611;3635;1;2017;197400.00;0.00
37102;57;1223;1176;3635;2;2017;80000.00;0.00
37081;57;1222;1174;3635;2;2017;12000.00;2400.00
37081;57;1220;1173;3635;2;2017;7300.00;1460.00
37038;57;963;594;3635;2;2017;30000.00;6000.00
36614;57;930;542;3635;1;2017;160000.00;32000.00
36605;57;960;1134;3635;1;2017;576000.00;136400.00
36626;33;49;1151;3611;2;2017;703409.64;78234.00
36676;2;951;557;3677;2;2017;1500000.00;0.00
42991;2;689;403;3677;2;2017;241912.00;0.00
42961;2;56;403;3677;2;2016;134993.00;0.00
42967;2;725;403;3677;1;2017;120141.60;0.00
37106;2;1219;403;3677;2;2017;350000.00;30000.00
37046;18;1213;557;3640;2;2017;600000.00;120332.96
38770;23;688;416;3657;1;2014;10845812.92;3306751.15
38770;23;693;416;3657;2;2014;10759461.31;3932373.17
38770;23;713;416;3657;1;2014;11640000.01;4519765.11
38770;23;28;416;3657;1;2014;10360335.50;4253766.10
38770;23;33;416;3657;1;2014;10427946.35;5168651.32
37023;23;748;111;3657;1;2013;1487647.06;2719149.40
37023;23;34;111;3657;1;2013;1652808.70;2981550.76
37023;23;677;111;3657;1;2013;1361383.33;934571.23
37023;23;654;111;3657;2;2013;708750.38;1109943.91
